Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
249;1;1.250;-0.850;-3.609;-0.09;-0.01;0.02;0.10;0.11;-0.14;-17.30;0.84
250;1;1.250;-0.950;-3.626;-0.10;-0.02;0.01;0.08;0.13;0.37;-16.81;0.47
251;1;1.250;-1.050;-3.643;-0.11;-0.03;0.01;0.05;0.14;0.82;-16.38;0.22
252;1;1.250;-1.150;-3.660;-0.11;-0.04;0.00;0.02;0.14;1.24;-16.00;0.07
253;1;1.250;-1.250;-3.677;-0.12;-0.05;0.00;0.00;0.15;1.60;-15.64;0.00
254;1;1.250;-1.350;-3.695;-0.12;-0.06;0.00;-0.02;0.15;1.92;-15.30;0.01
255;1;1.250;-1.450;-3.712;-0.12;-0.07;-0.01;-0.05;0.16;2.19;-14.98;0.10
256;1;1.250;-1.550;-3.729;-0.12;-0.08;-0.01;-0.07;0.16;2.43;-14.66;0.26
257;1;1.250;-1.650;-3.746;-0.11;-0.09;-0.01;-0.09;0.16;2.63;-14.35;0.47
258;1;1.250;-1.750;-3.763;-0.11;-0.10;-0.01;-0.10;0.16;2.80;-14.03;0.73
259;1;1.250;-1.850;-3.780;-0.10;-0.11;-0.01;-0.12;0.16;2.97;-13.68;1.03
260;1;1.250;-1.950;-3.798;-0.10;-0.12;-0.01;-0.14;0.15;3.14;-13.28;1.36
261;1;1.350;-0.050;-3.496;0.08;0.03;0.08;0.72;-0.15;-8.89;-21.00;9.57
262;1;1.350;-0.150;-3.512;0.04;0.04;0.07;0.52;-0.03;-6.20;-20.94;7.45
263;1;1.350;-0.250;-3.529;0.01;0.03;0.05;0.40;-0.02;-4.29;-19.88;5.75
264;1;1.350;-0.350;-3.545;-0.01;0.03;0.04;0.26;0.04;-3.17;-19.22;4.55
265;1;1.350;-0.450;-3.562;-0.03;0.02;0.03;0.19;0.09;-2.43;-18.89;3.56
266;1;1.350;-0.550;-3.579;-0.05;0.01;0.03;0.18;0.11;-1.69;-18.40;2.63
267;1;1.350;-0.650;-3.595;-0.06;0.00;0.03;0.18;0.10;-0.96;-17.79;1.86
268;1;1.350;-0.750;-3.612;-0.08;-0.01;0.02;0.15;0.11;-0.35;-17.21;1.28
269;1;1.350;-0.850;-3.628;-0.09;-0.02;0.02;0.12;0.12;0.19;-16.74;0.82
270;1;1.350;-0.950;-3.645;-0.10;-0.03;0.01;0.10;0.14;0.69;-16.32;0.45
271;1;1.350;-1.050;-3.661;-0.11;-0.04;0.01;0.07;0.14;1.15;-15.95;0.20
272;1;1.350;-1.150;-3.678;-0.11;-0.05;0.01;0.05;0.15;1.56;-15.61;0.05
273;1;1.350;-1.250;-3.695;-0.12;-0.06;0.00;0.02;0.15;1.92;-15.30;-0.01
274;1;1.350;-1.350;-3.711;-0.12;-0.07;0.00;0.00;0.16;2.24;-15.00;0.00
275;1;1.350;-1.450;-3.728;-0.12;-0.08;0.00;-0.02;0.16;2.52;-14.73;0.09
276;1;1.350;-1.550;-3.744;-0.12;-0.09;0.00;-0.04;0.16;2.76;-14.46;0.25
277;1;1.350;-1.650;-3.761;-0.12;-0.10;-0.01;-0.06;0.16;2.97;-14.19;0.46
278;1;1.350;-1.750;-3.777;-0.12;-0.11;-0.01;-0.08;0.16;3.16;-13.92;0.72
279;1;1.350;-1.850;-3.794;-0.11;-0.12;-0.01;-0.10;0.16;3.34;-13.63;1.02
280;1;1.350;-1.950;-3.810;-0.11;-0.13;-0.01;-0.12;0.16;3.51;-13.31;1.34
281;1;1.450;-0.050;-3.520;0.09;0.04;0.07;0.51;-0.08;-7.31;-18.82;8.50
282;1;1.450;-0.150;-3.536;0.05;0.04;0.06;0.43;-0.04;-5.11;-19.55;6.77
283;1;1.450;-0.250;-3.552;0.02;0.04;0.04;0.33;0.11;-3.62;-19.08;5.44
284;1;1.450;-0.350;-3.568;0.00;0.02;0.04;0.23;0.14;-2.84;-18.33;4.41
285;1;1.450;-0.450;-3.584;-0.02;0.01;0.03;0.19;0.10;-2.14;-17.89;3.41
286;1;1.450;-0.550;-3.600;-0.04;0.01;0.03;0.19;0.09;-1.34;-17.56;2.47
287;1;1.450;-0.650;-3.616;-0.05;0.00;0.03;0.19;0.10;-0.62;-17.14;1.74
288;1;1.450;-0.750;-3.632;-0.07;-0.01;0.02;0.17;0.12;-0.05;-16.66;1.18
289;1;1.450;-0.850;-3.648;-0.08;-0.02;0.02;0.14;0.14;0.47;-16.21;0.72
290;1;1.450;-0.950;-3.664;-0.09;-0.03;0.02;0.11;0.14;0.98;-15.83;0.36
291;1;1.450;-1.050;-3.680;-0.10;-0.04;0.01;0.09;0.14;1.44;-15.52;0.11
292;1;1.450;-1.150;-3.696;-0.11;-0.05;0.01;0.07;0.15;1.84;-15.24;-0.04
293;1;1.450;-1.250;-3.712;-0.12;-0.07;0.01;0.05;0.16;2.19;-14.98;-0.10
294;1;1.450;-1.350;-3.728;-0.12;-0.08;0.00;0.02;0.16;2.52;-14.73;-0.09
295;1;1.450;-1.450;-3.744;-0.12;-0.09;0.00;0.00;0.16;2.81;-14.50;0.00
296;1;1.450;-1.550;-3.760;-0.13;-0.10;0.00;-0.02;0.16;3.06;-14.28;0.16
297;1;1.450;-1.650;-3.775;-0.13;-0.11;0.00;-0.04;0.16;3.28;-14.05;0.38
298;1;1.450;-1.750;-3.791;-0.12;-0.12;-0.01;-0.06;0.16;3.48;-13.82;0.64
299;1;1.450;-1.850;-3.807;-0.12;-0.13;-0.01;-0.08;0.16;3.67;-13.56;0.93
300;1;1.450;-1.950;-3.823;-0.12;-0.14;-0.01;-0.10;0.16;3.85;-13.29;1.26
301;1;1.550;-0.050;-3.545;0.08;0.04;0.05;0.34;-0.05;-5.99;-16.85;7.64
302;1;1.550;-0.150;-3.560;0.05;0.04;0.05;0.27;-0.07;-4.19;-17.70;6.09
303;1;1.550;-0.250;-3.576;0.03;0.03;0.04;0.20;0.16;-3.24;-18.39;5.18
304;1;1.550;-0.350;-3.591;0.01;0.02;0.04;0.21;0.18;-2.65;-17.75;4.21
305;1;1.550;-0.450;-3.606;-0.01;0.01;0.03;0.22;0.10;-1.87;-16.97;3.15
306;1;1.550;-0.550;-3.622;-0.03;0.00;0.03;0.21;0.08;-1.01;-16.60;2.22
307;1;1.550;-0.650;-3.637;-0.05;-0.01;0.03;0.20;0.11;-0.34;-16.43;1.56
308;1;1.550;-0.750;-3.652;-0.06;-0.02;0.02;0.18;0.14;0.20;-16.13;1.03
309;1;1.550;-0.850;-3.668;-0.08;-0.03;0.02;0.16;0.14;0.72;-15.71;0.57
310;1;1.550;-0.950;-3.683;-0.09;-0.04;0.02;0.13;0.14;1.22;-15.35;0.19
311;1;1.550;-1.050;-3.698;-0.10;-0.05;0.01;0.11;0.15;1.68;-15.10;-0.05
312;1;1.550;-1.150;-3.714;-0.11;-0.06;0.01;0.09;0.15;2.07;-14.88;-0.19
313;1;1.550;-1.250;-3.729;-0.12;-0.08;0.01;0.07;0.16;2.43;-14.66;-0.25
314;1;1.550;-1.350;-3.744;-0.12;-0.09;0.01;0.04;0.16;2.76;-14.46;-0.24
315;1;1.550;-1.450;-3.760;-0.13;-0.10;0.00;0.02;0.16;3.06;-14.28;-0.16
316;1;1.550;-1.550;-3.775;-0.13;-0.11;0.00;0.00;0.16;3.33;-14.11;0.00
317;1;1.550;-1.650;-3.790;-0.13;-0.12;0.00;-0.02;0.16;3.57;-13.93;0.22
318;1;1.550;-1.750;-3.805;-0.13;-0.13;0.00;-0.04;0.16;3.78;-13.73;0.49
319;1;1.550;-1.850;-3.821;-0.13;-0.14;0.00;-0.06;0.16;3.99;-13.50;0.80
320;1;1.550;-1.950;-3.836;-0.12;-0.15;-0.01;-0.07;0.15;4.19;-13.25;1.12
321;1;1.650;-0.050;-3.570;0.07;0.03;0.03;0.23;0.00;-4.99;-15.24;6.91
322;1;1.650;-0.150;-3.585;0.05;0.03;0.03;0.17;-0.02;-3.54;-15.80;5.47
323;1;1.650;-0.250;-3.599;0.03;0.03;0.04;0.13;0.12;-3.02;-17.44;4.92
324;1;1.650;-0.350;-3.614;0.01;0.01;0.04;0.20;0.16;-2.45;-17.22;3.97
325;1;1.650;-0.450;-3.629;0.00;0.00;0.03;0.24;0.11;-1.58;-16.21;2.83
326;1;1.650;-0.550;-3.643;-0.02;-0.01;0.03;0.23;0.09;-0.73;-15.70;1.92
327;1;1.650;-0.650;-3.658;-0.04;-0.02;0.03;0.20;0.12;-0.10;-15.67;1.32
328;1;1.650;-0.750;-3.673;-0.05;-0.03;0.02;0.18;0.14;0.41;-15.56;0.83
329;1;1.650;-0.850;-3.687;-0.07;-0.04;0.02;0.17;0.14;0.92;-15.23;0.36
330;1;1.650;-0.950;-3.702;-0.08;-0.05;0.02;0.15;0.14;1.42;-14.89;-0.02
331;1;1.650;-1.050;-3.717;-0.09;-0.06;0.01;0.13;0.15;1.87;-14.66;-0.26
332;1;1.650;-1.150;-3.731;-0.10;-0.07;0.01;0.11;0.16;2.26;-14.51;-0.40
333;1;1.650;-1.250;-3.746;-0.11;-0.09;0.01;0.08;0.16;2.63;-14.35;-0.46
334;1;1.650;-1.350;-3.761;-0.12;-0.10;0.01;0.06;0.16;2.97;-14.19;-0.46
335;1;1.650;-1.450;-3.775;-0.13;-0.11;0.00;0.04;0.16;3.29;-14.05;-0.37
336;1;1.650;-1.550;-3.790;-0.13;-0.12;0.00;0.02;0.16;3.57;-13.93;-0.21
337;1;1.650;-1.650;-3.805;-0.13;-0.13;0.00;0.00;0.16;3.83;-13.81;0.00
338;1;1.650;-1.750;-3.820;-0.13;-0.14;0.00;-0.02;0.16;4.07;-13.66;0.28
339;1;1.650;-1.850;-3.834;-0.13;-0.15;0.00;-0.04;0.16;4.31;-13.49;0.59
340;1;1.650;-1.950;-3.849;-0.13;-0.16;0.00;-0.06;0.15;4.54;-13.26;0.93
341;1;1.750;-0.050;-3.595;0.07;0.03;0.03;0.17;0.05;-4.27;-13.97;6.23
342;1;1.750;-0.150;-3.609;0.05;0.03;0.03;0.16;0.06;-3.14;-14.24;4.96
343;1;1.750;-0.250;-3.623;0.04;0.02;0.03;0.15;0.07;-2.81;-16.16;4.64
344;1;1.750;-0.350;-3.637;0.02;0.00;0.04;0.19;0.10;-2.18;-16.42;3.70
345;1;1.750;-0.450;-3.651;0.01;0.00;0.03;0.23;0.12;-1.28;-15.53;2.49
346;1;1.750;-0.550;-3.665;-0.01;-0.01;0.02;0.23;0.12;-0.48;-14.93;1.58
347;1;1.750;-0.650;-3.679;-0.03;-0.02;0.02;0.21;0.13;0.09;-14.91;1.04
348;1;1.750;-0.750;-3.693;-0.05;-0.04;0.02;0.19;0.14;0.58;-14.93;0.58
349;1;1.750;-0.850;-3.707;-0.06;-0.05;0.02;0.18;0.14;1.09;-14.71;0.11
350;1;1.750;-0.950;-3.721;-0.08;-0.06;0.02;0.16;0.15;1.59;-14.43;-0.27
351;1;1.750;-1.050;-3.735;-0.09;-0.07;0.01;0.14;0.15;2.03;-14.23;-0.52
352;1;1.750;-1.150;-3.749;-0.10;-0.08;0.01;0.12;0.16;2.42;-14.12;-0.66
353;1;1.750;-1.250;-3.763;-0.11;-0.10;0.01;0.10;0.16;2.80;-14.03;-0.72
354;1;1.750;-1.350;-3.777;-0.12;-0.11;0.01;0.08;0.16;3.16;-13.92;-0.72
355;1;1.750;-1.450;-3.791;-0.12;-0.12;0.01;0.06;0.16;3.48;-13.82;-0.63
356;1;1.750;-1.550;-3.805;-0.13;-0.13;0.00;0.04;0.16;3.78;-13.73;-0.48
357;1;1.750;-1.650;-3.820;-0.13;-0.14;0.00;0.02;0.16;4.07;-13.66;-0.27
358;1;1.750;-1.750;-3.834;-0.13;-0.15;0.00;0.00;0.16;4.34;-13.57;0.01
359;1;1.750;-1.850;-3.848;-0.14;-0.16;0.00;-0.02;0.15;4.59;-13.44;0.32
360;1;1.750;-1.950;-3.862;-0.13;-0.17;0.00;-0.04;0.15;4.84;-13.28;0.66
361;1;1.850;-0.050;-3.619;0.07;0.03;0.03;0.14;0.08;-3.76;-12.95;5.60
362;1;1.850;-0.150;-3.633;0.06;0.02;0.03;0.15;0.10;-2.93;-13.08;4.55
363;1;1.850;-0.250;-3.646;0.05;0.01;0.03;0.19;0.06;-2.61;-14.77;4.26
364;1;1.850;-0.350;-3.660;0.03;0.00;0.03;0.21;0.08;-1.89;-15.37;3.36
365;1;1.850;-0.450;-3.673;0.02;-0.01;0.03;0.23;0.12;-0.98;-14.79;2.17
366;1;1.850;-0.550;-3.686;0.00;-0.02;0.02;0.22;0.14;-0.27;-14.23;1.28
367;1;1.850;-0.650;-3.700;-0.02;-0.03;0.02;0.21;0.14;0.24;-14.18;0.73
368;1;1.850;-0.750;-3.713;-0.04;-0.05;0.02;0.20;0.14;0.72;-14.26;0.28
369;1;1.850;-0.850;-3.727;-0.05;-0.06;0.02;0.19;0.14;1.24;-14.16;-0.17
370;1;1.850;-0.950;-3.740;-0.07;-0.07;0.02;0.17;0.15;1.73;-13.94;-0.55
371;1;1.850;-1.050;-3.754;-0.08;-0.08;0.01;0.16;0.15;2.16;-13.78;-0.80
372;1;1.850;-1.150;-3.767;-0.09;-0.09;0.01;0.14;0.15;2.57;-13.70;-0.96
373;1;1.850;-1.250;-3.780;-0.10;-0.11;0.01;0.12;0.16;2.97;-13.68;-1.03
374;1;1.850;-1.350;-3.794;-0.11;-0.12;0.01;0.10;0.16;3.34;-13.63;-1.01
375;1;1.850;-1.450;-3.807;-0.12;-0.13;0.01;0.08;0.16;3.67;-13.56;-0.92
376;1;1.850;-1.550;-3.821;-0.13;-0.14;0.00;0.06;0.16;3.99;-13.51;-0.79
377;1;1.850;-1.650;-3.834;-0.13;-0.15;0.00;0.04;0.16;4.31;-13.49;-0.58
378;1;1.850;-1.750;-3.848;-0.14;-0.16;0.00;0.02;0.15;4.59;-13.44;-0.30
379;1;1.850;-1.850;-3.861;-0.14;-0.17;0.00;0.00;0.15;4.86;-13.36;0.01
380;1;1.850;-1.950;-3.875;-0.14;-0.18;0.00;-0.02;0.14;5.13;-13.24;0.35
381;1;1.950;-0.050;-3.644;0.08;0.03;0.03;0.11;0.12;-3.42;-12.16;5.02
382;1;1.950;-0.150;-3.657;0.07;0.02;0.03;0.10;0.13;-2.77;-12.27;4.22
383;1;1.950;-0.250;-3.670;0.06;0.00;0.03;0.19;0.04;-2.35;-13.47;3.79
384;1;1.950;-0.350;-3.682;0.04;-0.01;0.03;0.25;0.07;-1.57;-14.16;2.91
385;1;1.950;-0.450;-3.695;0.02;-0.02;0.02;0.24;0.14;-0.74;-13.95;1.85
386;1;1.950;-0.550;-3.708;0.00;-0.03;0.02;0.21;0.16;-0.12;-13.55;1.00
387;1;1.950;-0.650;-3.721;-0.01;-0.04;0.02;0.20;0.14;0.37;-13.45;0.42
388;1;1.950;-0.750;-3.734;-0.03;-0.06;0.02;0.20;0.13;0.86;-13.55;-0.05
389;1;1.950;-0.850;-3.746;-0.05;-0.07;0.02;0.20;0.14;1.37;-13.55;-0.49
390;1;1.950;-0.950;-3.759;-0.06;-0.08;0.01;0.18;0.15;1.85;-13.44;-0.85
391;1;1.950;-1.050;-3.772;-0.07;-0.09;0.01;0.16;0.15;2.29;-13.32;-1.10
392;1;1.950;-1.150;-3.785;-0.09;-0.10;0.01;0.14;0.15;2.71;-13.27;-1.26
393;1;1.950;-1.250;-3.798;-0.10;-0.12;0.01;0.14;0.15;3.14;-13.28;-1.35
394;1;1.950;-1.350;-3.810;-0.11;-0.13;0.01;0.12;0.16;3.51;-13.31;-1.33
395;1;1.950;-1.450;-3.823;-0.12;-0.14;0.01;0.09;0.16;3.85;-13.29;-1.25
396;1;1.950;-1.550;-3.836;-0.12;-0.15;0.01;0.07;0.15;4.19;-13.25;-1.11
397;1;1.950;-1.650;-3.849;-0.13;-0.16;0.00;0.06;0.15;4.54;-13.26;-0.92
398;1;1.950;-1.750;-3.862;-0.13;-0.17;0.00;0.04;0.15;4.84;-13.28;-0.65
399;1;1.950;-1.850;-3.875;-0.14;-0.18;0.00;0.02;0.14;5.13;-13.24;-0.34
400;1;1.950;-1.950;-3.887;-0.14;-0.18;0.00;0.00;0.13;5.44;-13.16;0.01
401;1;0.200;-2.200;-3.723;0.06;-0.01;-0.01;-0.13;0.18;-1.92;-10.94;-2.88
402;1;0.200;-2.600;-3.818;0.02;-0.06;0.01;0.06;0.23;0.49;-8.07;-1.79
403;1;0.200;-3.000;-3.912;-0.05;-0.12;0.02;0.29;0.17;7.10;-5.07;-1.68
404;1;0.200;-3.400;-4.008;-0.11;-0.12;0.02;0.44;-0.04;20.60;-2.18;-2.02
405;1;0.200;-3.800;-4.102;-0.13;-0.04;0.01;0.33;-0.18;40.93;-0.31;-1.37
406;1;0.600;-2.200;-3.767;0.01;-0.06;-0.01;-0.18;0.14;0.56;-11.66;0.03
407;1;0.600;-2.600;-3.852;0.02;-0.10;0.01;-0.11;0.12;2.64;-8.27;0.84
408;1;0.600;-3.000;-3.938;0.01;-0.12;0.03;0.00;0.04;8.64;-4.82;0.64
409;1;0.600;-3.400;-4.023;-0.02;-0.09;0.04;0.09;-0.07;20.59;-1.90;-0.40
410;1;0.600;-3.800;-4.108;-0.04;-0.03;0.04;0.12;-0.09;39.15;-0.22;-0.81
411;1;1.000;-2.200;-3.813;-0.05;-0.11;-0.01;-0.18;0.13;2.54;-11.95;1.73
412;1;1.000;-2.600;-3.888;-0.03;-0.13;0.01;-0.17;0.08;4.44;-9.03;2.47
413;1;1.000;-3.000;-3.963;-0.01;-0.13;0.03;-0.13;-0.02;9.50;-5.61;2.09
414;1;1.000;-3.400;-4.037;-0.02;-0.08;0.05;-0.07;-0.10;19.67;-2.36;0.72
415;1;1.000;-3.800;-4.113;-0.02;-0.02;0.05;-0.02;-0.09;36.20;-0.30;-0.36
416;1;1.400;-2.200;-3.858;-0.10;-0.15;0.00;-0.14;0.13;4.21;-12.29;2.11
417;1;1.400;-2.600;-3.922;-0.08;-0.17;0.01;-0.17;0.05;5.93;-9.88;3.04
418;1;1.400;-3.000;-3.987;-0.06;-0.15;0.03;-0.17;-0.05;10.06;-6.54;2.95
419;1;1.400;-3.400;-4.052;-0.05;-0.09;0.05;-0.13;-0.13;18.27;-2.91;1.68
420;1;1.400;-3.800;-4.117;-0.05;-0.02;0.05;-0.08;-0.10;32.26;-0.39;0.14
421;1;1.800;-2.200;-3.902;-0.13;-0.19;0.00;-0.07;0.11;5.71;-12.62;1.40
422;1;1.800;-2.600;-3.957;-0.12;-0.20;0.01;-0.13;0.03;7.45;-10.74;2.74
423;1;1.800;-3.000;-4.012;-0.10;-0.17;0.03;-0.16;-0.08;10.63;-7.51;3.26
424;1;1.800;-3.400;-4.068;-0.09;-0.10;0.05;-0.14;-0.16;16.58;-3.53;2.42
425;1;1.800;-3.800;-4.122;-0.09;-0.02;0.05;-0.08;-0.11;27.45;-0.49;0.64
426;1;2.200;-0.200;-3.723;0.06;-0.01;0.01;0.13;0.18;-1.91;-10.94;2.88
427;1;2.200;-0.600;-3.767;0.01;-0.06;0.01;0.18;0.14;0.56;-11.65;-0.04
428;1;2.200;-1.000;-3.813;-0.05;-0.11;0.01;0.18;0.13;2.54;-11.94;-1.73
429;1;2.200;-1.400;-3.858;-0.10;-0.15;0.00;0.14;0.13;4.21;-12.28;-2.12
430;1;2.200;-1.800;-3.902;-0.13;-0.19;0.00;0.07;0.11;5.70;-12.61;-1.41
431;1;2.200;-2.200;-3.948;-0.15;-0.21;0.00;0.00;0.07;7.29;-12.51;-0.01
432;1;2.200;-2.600;-3.993;-0.15;-0.22;0.01;-0.07;-0.01;9.07;-11.27;1.68
433;1;2.200;-3.000;-4.037;-0.13;-0.18;0.03;-0.11;-0.11;11.23;-8.38;2.92
434;1;2.200;-3.400;-4.082;-0.11;-0.11;0.05;-0.10;-0.19;14.76;-4.22;2.85
435;1;2.200;-3.800;-4.128;-0.11;-0.02;0.05;-0.04;-0.12;21.92;-0.62;1.09
436;1;2.600;-0.200;-3.818;0.02;-0.06;-0.01;-0.06;0.23;0.49;-8.06;1.79
437;1;2.600;-0.600;-3.852;0.02;-0.10;-0.01;0.11;0.12;2.65;-8.26;-0.85
438;1;2.600;-1.000;-3.888;-0.03;-0.13;-0.01;0.18;0.08;4.44;-9.02;-2.48
439;1;2.600;-1.400;-3.922;-0.08;-0.17;-0.01;0.17;0.05;5.93;-9.87;-3.04
440;1;2.600;-1.800;-3.957;-0.12;-0.20;-0.01;0.13;0.03;7.45;-10.74;-2.75
441;1;2.600;-2.200;-3.993;-0.15;-0.22;-0.01;0.07;-0.01;9.06;-11.27;-1.69
442;1;2.600;-2.600;-4.028;-0.15;-0.22;0.00;0.00;-0.07;10.56;-10.82;-0.01
443;1;2.600;-3.000;-4.063;-0.13;-0.19;0.02;-0.05;-0.15;11.75;-8.68;1.81
444;1;2.600;-3.400;-4.097;-0.11;-0.11;0.05;-0.04;-0.21;12.90;-4.78;2.73
445;1;2.600;-3.800;-4.133;-0.11;-0.02;0.05;0.02;-0.13;15.95;-0.77;1.45
446;1;3.000;-0.200;-3.912;-0.05;-0.12;-0.02;-0.29;0.17;7.10;-5.06;1.68
447;1;3.000;-0.600;-3.938;0.01;-0.12;-0.03;0.00;0.04;8.65;-4.81;-0.65
448;1;3.000;-1.000;-3.963;-0.01;-0.13;-0.03;0.13;-0.02;9.50;-5.60;-2.09
449;1;3.000;-1.400;-3.987;-0.06;-0.15;-0.03;0.17;-0.05;10.06;-6.53;-2.95
450;1;3.000;-1.800;-4.012;-0.10;-0.17;-0.03;0.16;-0.08;10.62;-7.50;-3.27
451;1;3.000;-2.200;-4.037;-0.13;-0.18;-0.03;0.12;-0.11;11.22;-8.37;-2.93
452;1;3.000;-2.600;-4.063;-0.13;-0.19;-0.02;0.05;-0.15;11.74;-8.68;-1.83
453;1;3.000;-3.000;-4.088;-0.11;-0.16;0.00;0.00;-0.21;11.80;-7.71;-0.01
454;1;3.000;-3.400;-4.113;-0.08;-0.10;0.03;0.01;-0.24;10.95;-4.80;1.78
455;1;3.000;-3.800;-4.137;-0.08;-0.02;0.04;0.08;-0.13;10.07;-0.89;1.53
456;1;3.400;-0.200;-4.008;-0.11;-0.12;-0.02;-0.44;-0.04;20.60;-2.17;2.01
457;1;3.400;-0.600;-4.023;-0.02;-0.09;-0.04;-0.09;-0.07;20.59;-1.89;0.40
458;1;3.400;-1.000;-4.037;-0.02;-0.08;-0.05;0.07;-0.11;19.67;-2.35;-0.72
459;1;3.400;-1.400;-4.052;-0.05;-0.09;-0.05;0.14;-0.14;18.26;-2.90;-1.68
460;1;3.400;-1.800;-4.068;-0.09;-0.10;-0.05;0.14;-0.16;16.56;-3.52;-2.42
461;1;3.400;-2.200;-4.082;-0.11;-0.11;-0.05;0.10;-0.19;14.74;-4.21;-2.85
462;1;3.400;-2.600;-4.097;-0.11;-0.11;-0.05;0.04;-0.21;12.89;-4.78;-2.74
463;1;3.400;-3.000;-4.113;-0.08;-0.10;-0.03;-0.01;-0.24;10.94;-4.80;-1.79
464;1;3.400;-3.400;-4.128;-0.04;-0.07;0.00;0.00;-0.23;8.47;-3.56;0.00
465;1;3.400;-3.800;-4.142;-0.02;-0.02;0.02;0.09;-0.12;5.02;-0.83;1.04
466;1;3.800;-0.200;-4.102;-0.14;-0.04;-0.01;-0.33;-0.18;40.91;-0.31;1.37
467;1;3.800;-0.600;-4.108;-0.04;-0.03;-0.04;-0.12;-0.10;39.15;-0.22;0.81
468;1;3.800;-1.000;-4.113;-0.02;-0.02;-0.05;0.02;-0.09;36.19;-0.30;0.36
469;1;3.800;-1.400;-4.117;-0.05;-0.02;-0.05;0.08;-0.10;32.25;-0.39;-0.14
470;1;3.800;-1.800;-4.122;-0.09;-0.02;-0.05;0.08;-0.11;27.44;-0.49;-0.64
471;1;3.800;-2.200;-4.128;-0.11;-0.02;-0.05;0.05;-0.13;21.90;-0.63;-1.09
472;1;3.800;-2.600;-4.133;-0.11;-0.02;-0.05;-0.02;-0.14;15.94;-0.77;-1.45
473;1;3.800;-3.000;-4.137;-0.07;-0.02;-0.04;-0.08;-0.14;10.06;-0.89;-1.53
474;1;3.800;-3.400;-4.142;-0.02;-0.02;-0.02;-0.09;-0.12;5.02;-0.83;-1.04
475;1;3.800;-3.800;-4.148;0.01;-0.01;0.00;0.00;-0.06;1.33;-0.19;0.00
476;1;0.050;0.050;-3.175;-7.85;-5.04;0.01;-0.08;35.26;-43.64;-104.76;0.00
477;1;0.050;0.150;-3.200;-5.00;-3.39;-0.66;-18.89;22.34;-47.55;-76.65;19.07
478;1;0.050;0.250;-3.224;-3.34;-2.38;-0.34;-12.36;9.50;-41.78;-56.43;17.70
479;1;0.050;0.350;-3.249;-2.12;-1.64;0.09;-8.62;4.95;-36.31;-47.36;17.85
480;1;0.050;0.450;-3.274;-1.30;-1.13;0.32;-6.33;3.01;-31.73;-41.94;18.03
481;1;0.050;0.550;-3.298;-0.80;-0.77;0.42;-4.86;2.05;-27.92;-38.27;17.86
482;1;0.050;0.650;-3.323;-0.48;-0.54;0.43;-3.87;1.52;-24.67;-35.51;17.33
483;1;0.050;0.750;-3.348;-0.27;-0.37;0.39;-3.14;1.21;-21.81;-33.19;16.51
484;1;0.050;0.850;-3.372;-0.13;-0.24;0.33;-2.55;1.00;-19.23;-31.07;15.51
485;1;0.050;0.950;-3.397;-0.04;-0.15;0.26;-2.04;0.80;-16.86;-29.03;14.42
486;1;0.050;1.050;-3.422;0.01;-0.08;0.19;-1.62;0.62;-14.67;-27.07;13.29
487;1;0.050;1.150;-3.446;0.04;-0.03;0.13;-1.26;0.44;-12.60;-25.14;12.08
488;1;0.050;1.250;-3.471;0.07;0.01;0.10;-0.96;0.28;-10.67;-23.13;10.82
489;1;0.050;1.350;-3.496;0.08;0.03;0.08;-0.72;0.15;-8.89;-21.00;9.57
490;1;0.050;1.450;-3.520;0.09;0.04;0.07;-0.51;0.08;-7.31;-18.82;8.50
491;1;0.050;1.550;-3.545;0.08;0.04;0.05;-0.34;0.05;-5.99;-16.85;7.64
492;1;0.050;1.650;-3.570;0.07;0.03;0.03;-0.23;0.00;-4.99;-15.24;6.91
493;1;0.050;1.750;-3.595;0.07;0.03;0.03;-0.17;-0.05;-4.27;-13.97;6.23
494;1;0.050;1.850;-3.619;0.07;0.03;0.03;-0.14;-0.08;-3.76;-12.95;5.60
495;1;0.050;1.950;-3.644;0.08;0.03;0.03;-0.11;-0.12;-3.42;-12.16;5.02
496;1;0.150;0.050;-3.200;-5.00;-3.38;0.66;18.85;22.37;-47.49;-76.75;-19.06
497;1;0.150;0.150;-3.224;-4.78;-2.25;0.00;0.01;15.68;-35.75;-67.59;0.01
498;1;0.150;0.250;-3.248;-3.48;-1.61;-0.09;-4.60;8.95;-31.57;-55.40;8.62
499;1;0.150;0.350;-3.272;-2.24;-1.13;0.07;-4.68;5.13;-27.74;-46.16;11.39
500;1;0.150;0.450;-3.296;-1.41;-0.77;0.19;-3.97;3.09;-24.19;-40.01;12.39
501;1;0.150;0.550;-3.320;-0.89;-0.51;0.25;-3.30;1.98;-21.06;-35.80;12.62
502;1;0.150;0.650;-3.344;-0.55;-0.34;0.27;-2.73;1.35;-18.33;-32.84;12.41
503;1;0.150;0.750;-3.368;-0.33;-0.22;0.25;-2.24;0.99;-15.92;-30.58;11.87
504;1;0.150;0.850;-3.392;-0.19;-0.13;0.21;-1.79;0.77;-13.78;-28.63;11.12
505;1;0.150;0.950;-3.416;-0.09;-0.07;0.17;-1.40;0.62;-11.86;-26.76;10.27
506;1;0.150;1.050;-3.440;-0.04;-0.03;0.12;-1.06;0.47;-10.15;-24.93;9.44
