Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
246;1;1.250;-0.550;-3.557;-0.11;-0.05;0.03;0.35;-0.23;-9.67;-16.71;4.93
247;1;1.250;-0.650;-3.574;-0.14;-0.04;0.02;0.29;-0.19;-8.49;-15.54;3.92
248;1;1.250;-0.750;-3.591;-0.15;-0.03;0.02;0.23;-0.16;-7.23;-14.60;3.05
249;1;1.250;-0.850;-3.609;-0.17;-0.02;0.01;0.17;-0.12;-6.00;-13.79;2.33
250;1;1.250;-0.950;-3.626;-0.18;-0.02;0.01;0.12;-0.06;-4.82;-13.08;1.72
251;1;1.250;-1.050;-3.643;-0.18;-0.02;0.01;0.08;-0.01;-3.69;-12.51;1.23
252;1;1.250;-1.150;-3.660;-0.19;-0.02;0.00;0.04;0.04;-2.62;-12.05;0.87
253;1;1.250;-1.250;-3.677;-0.19;-0.02;0.00;0.01;0.08;-1.62;-11.69;0.62
254;1;1.250;-1.350;-3.695;-0.19;-0.03;-0.01;-0.03;0.12;-0.70;-11.39;0.47
255;1;1.250;-1.450;-3.712;-0.18;-0.04;-0.01;-0.06;0.16;0.13;-11.15;0.44
256;1;1.250;-1.550;-3.729;-0.18;-0.06;-0.01;-0.08;0.19;0.88;-10.96;0.52
257;1;1.250;-1.650;-3.746;-0.17;-0.07;-0.02;-0.10;0.22;1.55;-10.79;0.68
258;1;1.250;-1.750;-3.763;-0.17;-0.09;-0.02;-0.12;0.24;2.15;-10.64;0.94
259;1;1.250;-1.850;-3.780;-0.16;-0.11;-0.02;-0.14;0.25;2.69;-10.47;1.27
260;1;1.250;-1.950;-3.798;-0.16;-0.13;-0.03;-0.16;0.25;3.22;-10.29;1.67
261;1;1.350;-0.050;-3.496;0.16;-0.04;0.14;0.91;-0.10;-18.82;-19.23;15.61
262;1;1.350;-0.150;-3.512;0.10;-0.06;0.08;1.10;-0.15;-15.46;-21.57;11.06
263;1;1.350;-0.250;-3.529;0.02;-0.04;0.05;0.81;-0.17;-12.40;-19.89;8.85
264;1;1.350;-0.350;-3.545;-0.02;-0.03;0.04;0.54;-0.19;-10.76;-18.45;7.42
265;1;1.350;-0.450;-3.562;-0.06;-0.03;0.03;0.40;-0.18;-9.79;-17.37;6.27
266;1;1.350;-0.550;-3.579;-0.09;-0.03;0.03;0.35;-0.15;-8.67;-16.29;5.09
267;1;1.350;-0.650;-3.595;-0.11;-0.02;0.02;0.31;-0.13;-7.37;-15.21;4.02
268;1;1.350;-0.750;-3.612;-0.13;-0.02;0.02;0.25;-0.09;-6.12;-14.24;3.15
269;1;1.350;-0.850;-3.628;-0.15;-0.01;0.02;0.19;-0.04;-4.96;-13.41;2.43
270;1;1.350;-0.950;-3.645;-0.16;-0.02;0.01;0.15;0.01;-3.82;-12.73;1.81
271;1;1.350;-1.050;-3.661;-0.17;-0.02;0.01;0.11;0.05;-2.71;-12.17;1.31
272;1;1.350;-1.150;-3.678;-0.18;-0.02;0.01;0.07;0.08;-1.67;-11.72;0.95
273;1;1.350;-1.250;-3.695;-0.18;-0.03;0.00;0.04;0.12;-0.70;-11.35;0.70
274;1;1.350;-1.350;-3.711;-0.19;-0.04;0.00;0.00;0.16;0.19;-11.07;0.56
275;1;1.350;-1.450;-3.728;-0.19;-0.06;-0.01;-0.02;0.19;1.00;-10.85;0.54
276;1;1.350;-1.550;-3.744;-0.18;-0.07;-0.01;-0.05;0.21;1.73;-10.67;0.62
277;1;1.350;-1.650;-3.761;-0.18;-0.09;-0.01;-0.07;0.23;2.39;-10.53;0.79
278;1;1.350;-1.750;-3.777;-0.18;-0.10;-0.02;-0.10;0.25;2.98;-10.41;1.05
279;1;1.350;-1.850;-3.794;-0.17;-0.12;-0.02;-0.12;0.26;3.52;-10.29;1.36
280;1;1.350;-1.950;-3.810;-0.17;-0.14;-0.02;-0.14;0.27;4.03;-10.17;1.75
281;1;1.450;-0.050;-3.520;0.17;0.00;0.11;0.63;-0.18;-15.56;-17.21;14.30
282;1;1.450;-0.150;-3.536;0.11;-0.02;0.07;0.91;-0.10;-12.95;-20.19;10.41
283;1;1.450;-0.250;-3.552;0.04;-0.01;0.05;0.58;0.03;-10.74;-19.15;8.77
284;1;1.450;-0.350;-3.568;0.00;-0.01;0.03;0.42;-0.03;-9.80;-17.73;7.61
285;1;1.450;-0.450;-3.584;-0.03;-0.01;0.03;0.37;-0.09;-8.92;-16.68;6.39
286;1;1.450;-0.550;-3.600;-0.07;-0.01;0.03;0.34;-0.09;-7.63;-15.77;5.09
287;1;1.450;-0.650;-3.616;-0.09;-0.01;0.03;0.31;-0.06;-6.31;-14.84;4.01
288;1;1.450;-0.750;-3.632;-0.11;-0.01;0.02;0.26;-0.01;-5.14;-13.91;3.15
289;1;1.450;-0.850;-3.648;-0.13;-0.01;0.02;0.21;0.03;-4.02;-13.09;2.42
290;1;1.450;-0.950;-3.664;-0.15;-0.02;0.02;0.16;0.06;-2.90;-12.42;1.78
291;1;1.450;-1.050;-3.680;-0.16;-0.02;0.02;0.13;0.09;-1.82;-11.89;1.28
292;1;1.450;-1.150;-3.696;-0.17;-0.03;0.01;0.09;0.12;-0.81;-11.45;0.92
293;1;1.450;-1.250;-3.712;-0.18;-0.04;0.01;0.06;0.16;0.12;-11.10;0.67
294;1;1.450;-1.350;-3.728;-0.18;-0.06;0.00;0.03;0.19;0.99;-10.83;0.54
295;1;1.450;-1.450;-3.744;-0.19;-0.07;0.00;0.00;0.21;1.79;-10.63;0.52
296;1;1.450;-1.550;-3.760;-0.19;-0.08;-0.01;-0.02;0.23;2.51;-10.48;0.60
297;1;1.450;-1.650;-3.775;-0.19;-0.10;-0.01;-0.05;0.25;3.16;-10.36;0.78
298;1;1.450;-1.750;-3.791;-0.19;-0.12;-0.01;-0.07;0.26;3.74;-10.25;1.03
299;1;1.450;-1.850;-3.807;-0.18;-0.14;-0.02;-0.09;0.27;4.27;-10.15;1.35
300;1;1.450;-1.950;-3.823;-0.18;-0.16;-0.02;-0.11;0.28;4.77;-10.05;1.72
301;1;1.550;-0.050;-3.545;0.14;0.02;0.08;0.44;-0.30;-12.85;-15.60;13.18
302;1;1.550;-0.150;-3.560;0.10;0.01;0.05;0.63;-0.15;-11.00;-18.26;9.77
303;1;1.550;-0.250;-3.576;0.06;0.00;0.05;0.35;0.07;-9.88;-18.44;8.79
304;1;1.550;-0.350;-3.591;0.02;0.00;0.04;0.33;0.06;-9.18;-17.34;7.70
305;1;1.550;-0.450;-3.606;-0.01;-0.01;0.04;0.36;-0.02;-8.03;-16.08;6.29
306;1;1.550;-0.550;-3.622;-0.04;0.00;0.03;0.33;-0.04;-6.62;-15.13;4.92
307;1;1.550;-0.650;-3.637;-0.07;-0.01;0.03;0.30;0.00;-5.38;-14.39;3.89
308;1;1.550;-0.750;-3.652;-0.10;-0.01;0.03;0.27;0.06;-4.29;-13.60;3.06
309;1;1.550;-0.850;-3.668;-0.12;-0.02;0.03;0.23;0.09;-3.19;-12.81;2.31
310;1;1.550;-0.950;-3.683;-0.14;-0.02;0.02;0.18;0.10;-2.07;-12.15;1.65
311;1;1.550;-1.050;-3.698;-0.15;-0.03;0.02;0.15;0.13;-1.01;-11.64;1.14
312;1;1.550;-1.150;-3.714;-0.16;-0.04;0.02;0.12;0.16;-0.05;-11.23;0.78
313;1;1.550;-1.250;-3.729;-0.17;-0.06;0.01;0.09;0.19;0.87;-10.90;0.54
314;1;1.550;-1.350;-3.744;-0.18;-0.07;0.01;0.06;0.21;1.72;-10.65;0.40
315;1;1.550;-1.450;-3.760;-0.19;-0.08;0.00;0.03;0.23;2.50;-10.47;0.38
316;1;1.550;-1.550;-3.775;-0.19;-0.10;0.00;0.00;0.25;3.22;-10.35;0.47
317;1;1.550;-1.650;-3.790;-0.19;-0.12;0.00;-0.02;0.26;3.85;-10.25;0.65
318;1;1.550;-1.750;-3.805;-0.19;-0.14;-0.01;-0.04;0.27;4.43;-10.17;0.91
319;1;1.550;-1.850;-3.821;-0.19;-0.15;-0.01;-0.07;0.28;4.96;-10.07;1.24
320;1;1.550;-1.950;-3.836;-0.19;-0.17;-0.02;-0.08;0.28;5.46;-9.96;1.61
321;1;1.650;-0.050;-3.570;0.12;0.03;0.06;0.31;-0.34;-10.93;-14.34;12.27
322;1;1.650;-0.150;-3.585;0.10;0.02;0.04;0.38;-0.11;-9.82;-16.33;9.23
323;1;1.650;-0.250;-3.599;0.07;0.01;0.05;0.24;0.01;-9.43;-17.65;8.76
324;1;1.650;-0.350;-3.614;0.04;0.00;0.05;0.30;0.08;-8.59;-17.09;7.61
325;1;1.650;-0.450;-3.629;0.01;0.00;0.04;0.36;0.04;-7.15;-15.59;6.00
326;1;1.650;-0.550;-3.643;-0.02;0.00;0.03;0.33;0.02;-5.72;-14.46;4.62
327;1;1.650;-0.650;-3.658;-0.05;-0.01;0.03;0.28;0.07;-4.60;-13.86;3.67
328;1;1.650;-0.750;-3.673;-0.08;-0.01;0.03;0.26;0.11;-3.56;-13.27;2.87
329;1;1.650;-0.850;-3.687;-0.10;-0.02;0.03;0.24;0.13;-2.45;-12.57;2.09
330;1;1.650;-0.950;-3.702;-0.12;-0.03;0.03;0.20;0.14;-1.34;-11.90;1.41
331;1;1.650;-1.050;-3.717;-0.14;-0.04;0.02;0.17;0.16;-0.31;-11.40;0.91
332;1;1.650;-1.150;-3.731;-0.16;-0.06;0.02;0.14;0.19;0.63;-11.04;0.55
333;1;1.650;-1.250;-3.746;-0.17;-0.07;0.02;0.11;0.22;1.53;-10.74;0.31
334;1;1.650;-1.350;-3.761;-0.18;-0.08;0.01;0.08;0.23;2.37;-10.52;0.18
335;1;1.650;-1.450;-3.775;-0.19;-0.10;0.01;0.05;0.25;3.15;-10.35;0.16
336;1;1.650;-1.550;-3.790;-0.19;-0.12;0.00;0.03;0.26;3.85;-10.25;0.25
337;1;1.650;-1.650;-3.805;-0.20;-0.14;0.00;0.00;0.27;4.49;-10.19;0.43
338;1;1.650;-1.750;-3.820;-0.20;-0.15;0.00;-0.02;0.28;5.08;-10.13;0.69
339;1;1.650;-1.850;-3.834;-0.20;-0.17;-0.01;-0.04;0.28;5.63;-10.08;1.02
340;1;1.650;-1.950;-3.849;-0.20;-0.19;-0.01;-0.06;0.27;6.17;-10.01;1.41
341;1;1.750;-0.050;-3.595;0.12;0.03;0.05;0.24;-0.33;-9.64;-13.35;11.55
342;1;1.750;-0.150;-3.609;0.10;0.02;0.04;0.25;0.00;-9.15;-14.92;8.80
343;1;1.750;-0.250;-3.623;0.08;0.01;0.05;0.25;-0.01;-8.93;-16.73;8.58
344;1;1.750;-0.350;-3.637;0.06;0.00;0.05;0.29;0.05;-7.90;-16.64;7.33
345;1;1.750;-0.450;-3.651;0.03;0.00;0.04;0.34;0.08;-6.33;-15.13;5.60
346;1;1.750;-0.550;-3.665;0.00;0.00;0.04;0.33;0.09;-4.97;-13.89;4.24
347;1;1.750;-0.650;-3.679;-0.04;-0.01;0.04;0.29;0.12;-3.93;-13.34;3.36
348;1;1.750;-0.750;-3.693;-0.07;-0.02;0.04;0.26;0.15;-2.90;-12.90;2.58
349;1;1.750;-0.850;-3.707;-0.09;-0.03;0.03;0.24;0.16;-1.78;-12.29;1.78
350;1;1.750;-0.950;-3.721;-0.11;-0.04;0.03;0.22;0.17;-0.69;-11.67;1.09
351;1;1.750;-1.050;-3.735;-0.13;-0.06;0.03;0.19;0.20;0.30;-11.18;0.59
352;1;1.750;-1.150;-3.749;-0.15;-0.07;0.02;0.15;0.22;1.23;-10.85;0.24
353;1;1.750;-1.250;-3.763;-0.16;-0.09;0.02;0.13;0.24;2.12;-10.60;0.00
354;1;1.750;-1.350;-3.777;-0.17;-0.10;0.02;0.10;0.25;2.96;-10.40;-0.13
355;1;1.750;-1.450;-3.791;-0.18;-0.12;0.01;0.08;0.26;3.72;-10.26;-0.15
356;1;1.750;-1.550;-3.805;-0.19;-0.13;0.01;0.05;0.27;4.42;-10.18;-0.06
357;1;1.750;-1.650;-3.820;-0.20;-0.15;0.00;0.03;0.28;5.07;-10.14;0.12
358;1;1.750;-1.750;-3.834;-0.20;-0.17;0.00;0.00;0.28;5.68;-10.13;0.39
359;1;1.750;-1.850;-3.848;-0.21;-0.19;0.00;-0.02;0.28;6.23;-10.10;0.72
360;1;1.750;-1.950;-3.862;-0.21;-0.21;-0.01;-0.04;0.28;6.75;-10.06;1.09
361;1;1.850;-0.050;-3.619;0.13;0.03;0.06;0.16;-0.29;-8.71;-12.68;10.95
362;1;1.850;-0.150;-3.633;0.12;0.02;0.04;0.18;0.08;-8.72;-14.06;8.46
363;1;1.850;-0.250;-3.646;0.10;0.00;0.05;0.27;0.02;-8.39;-15.72;8.20
364;1;1.850;-0.350;-3.660;0.07;-0.01;0.05;0.32;0.05;-7.16;-15.91;6.87
365;1;1.850;-0.450;-3.673;0.04;-0.01;0.05;0.33;0.12;-5.58;-14.63;5.14
366;1;1.850;-0.550;-3.686;0.01;-0.01;0.04;0.31;0.15;-4.33;-13.40;3.84
367;1;1.850;-0.650;-3.700;-0.02;-0.02;0.04;0.28;0.16;-3.35;-12.84;2.97
368;1;1.850;-0.750;-3.713;-0.05;-0.04;0.04;0.26;0.17;-2.32;-12.48;2.18
369;1;1.850;-0.850;-3.727;-0.08;-0.05;0.04;0.24;0.19;-1.20;-11.98;1.39
370;1;1.850;-0.950;-3.740;-0.10;-0.06;0.03;0.23;0.20;-0.12;-11.42;0.71
371;1;1.850;-1.050;-3.754;-0.12;-0.07;0.03;0.20;0.22;0.85;-10.96;0.21
372;1;1.850;-1.150;-3.767;-0.14;-0.09;0.03;0.17;0.24;1.76;-10.65;-0.15
373;1;1.850;-1.250;-3.780;-0.16;-0.10;0.02;0.14;0.25;2.66;-10.45;-0.39
374;1;1.850;-1.350;-3.794;-0.17;-0.12;0.02;0.12;0.26;3.50;-10.30;-0.51
375;1;1.850;-1.450;-3.807;-0.18;-0.14;0.02;0.10;0.27;4.25;-10.17;-0.51
376;1;1.850;-1.550;-3.821;-0.19;-0.15;0.01;0.07;0.28;4.95;-10.10;-0.43
377;1;1.850;-1.650;-3.834;-0.20;-0.17;0.01;0.05;0.28;5.62;-10.10;-0.25
378;1;1.850;-1.750;-3.848;-0.20;-0.19;0.00;0.03;0.28;6.22;-10.11;0.02
379;1;1.850;-1.850;-3.861;-0.21;-0.21;0.00;0.00;0.28;6.78;-10.11;0.35
380;1;1.850;-1.950;-3.875;-0.21;-0.22;0.00;-0.02;0.27;7.31;-10.08;0.73
381;1;1.950;-0.050;-3.644;0.13;0.03;0.06;0.09;-0.19;-8.10;-12.30;10.38
382;1;1.950;-0.150;-3.657;0.13;0.01;0.04;0.06;0.14;-8.42;-13.62;8.16
383;1;1.950;-0.250;-3.670;0.12;0.00;0.05;0.26;-0.02;-7.80;-14.73;7.59
384;1;1.950;-0.350;-3.682;0.09;-0.01;0.05;0.37;0.05;-6.34;-15.02;6.19
385;1;1.950;-0.450;-3.695;0.05;-0.01;0.05;0.34;0.17;-4.86;-14.06;4.62
386;1;1.950;-0.550;-3.708;0.02;-0.02;0.04;0.29;0.22;-3.79;-12.96;3.44
387;1;1.950;-0.650;-3.721;-0.01;-0.03;0.04;0.26;0.20;-2.84;-12.35;2.54
388;1;1.950;-0.750;-3.734;-0.04;-0.05;0.04;0.26;0.19;-1.78;-12.03;1.70
389;1;1.950;-0.850;-3.746;-0.07;-0.06;0.04;0.25;0.20;-0.64;-11.63;0.90
390;1;1.950;-0.950;-3.759;-0.09;-0.08;0.03;0.24;0.23;0.39;-11.15;0.26
391;1;1.950;-1.050;-3.772;-0.11;-0.09;0.03;0.21;0.25;1.34;-10.72;-0.23
392;1;1.950;-1.150;-3.785;-0.13;-0.11;0.03;0.18;0.26;2.25;-10.43;-0.58
393;1;1.950;-1.250;-3.798;-0.15;-0.12;0.03;0.16;0.25;3.18;-10.29;-0.84
394;1;1.950;-1.350;-3.810;-0.16;-0.14;0.02;0.14;0.27;4.00;-10.19;-0.94
395;1;1.950;-1.450;-3.823;-0.18;-0.15;0.02;0.12;0.28;4.75;-10.09;-0.93
396;1;1.950;-1.550;-3.836;-0.19;-0.17;0.01;0.09;0.28;5.44;-10.01;-0.85
397;1;1.950;-1.650;-3.849;-0.20;-0.19;0.01;0.07;0.27;6.15;-10.05;-0.68
398;1;1.950;-1.750;-3.862;-0.20;-0.20;0.00;0.05;0.28;6.74;-10.09;-0.40
399;1;1.950;-1.850;-3.875;-0.21;-0.22;0.00;0.02;0.27;7.30;-10.10;-0.06
400;1;1.950;-1.950;-3.887;-0.22;-0.24;0.00;0.00;0.26;7.86;-10.09;0.31
401;1;0.200;-2.200;-3.723;0.13;-0.01;-0.06;-0.24;0.28;-7.02;-13.73;-6.17
402;1;0.200;-2.600;-3.818;0.09;-0.11;-0.05;-0.03;0.39;-3.83;-11.51;-3.89
403;1;0.200;-3.000;-3.912;0.01;-0.23;-0.03;0.24;0.31;4.72;-8.13;-2.47
404;1;0.200;-3.400;-4.008;-0.06;-0.26;-0.01;0.46;-0.08;22.78;-3.34;-1.73
405;1;0.200;-3.800;-4.102;-0.07;-0.11;-0.01;0.38;-0.48;50.92;0.99;-0.62
406;1;0.600;-2.200;-3.767;0.01;-0.07;-0.04;-0.26;0.25;-2.37;-11.53;-1.24
407;1;0.600;-2.600;-3.852;0.03;-0.16;-0.03;-0.19;0.27;0.90;-8.51;0.74
408;1;0.600;-3.000;-3.938;0.02;-0.23;-0.01;-0.08;0.13;8.89;-4.91;1.84
409;1;0.600;-3.400;-4.023;0.01;-0.21;0.00;0.03;-0.14;24.26;-1.21;1.65
410;1;0.600;-3.800;-4.108;0.02;-0.09;0.01;0.08;-0.37;47.58;1.48;0.74
411;1;1.000;-2.200;-3.813;-0.09;-0.13;-0.04;-0.22;0.26;1.89;-9.86;1.82
412;1;1.000;-2.600;-3.888;-0.06;-0.21;-0.03;-0.23;0.21;5.04;-7.58;3.39
413;1;1.000;-3.000;-3.963;-0.04;-0.24;-0.01;-0.20;0.04;11.75;-4.44;3.88
414;1;1.000;-3.400;-4.037;-0.03;-0.20;0.01;-0.14;-0.19;24.03;-1.01;3.03
415;1;1.000;-3.800;-4.113;0.00;-0.08;0.01;-0.09;-0.35;42.28;1.52;1.17
416;1;1.400;-2.200;-3.858;-0.17;-0.19;-0.03;-0.15;0.26;5.36;-9.28;2.69
417;1;1.400;-2.600;-3.922;-0.15;-0.25;-0.02;-0.20;0.17;8.18;-7.60;4.09
418;1;1.400;-3.000;-3.987;-0.12;-0.26;-0.01;-0.21;-0.02;13.58;-4.77;4.53
419;1;1.400;-3.400;-4.052;-0.09;-0.20;0.01;-0.19;-0.23;22.74;-1.27;3.62
420;1;1.400;-3.800;-4.117;-0.07;-0.06;0.02;-0.15;-0.33;36.10;1.47;1.44
421;1;1.800;-2.200;-3.902;-0.22;-0.25;-0.01;-0.07;0.24;8.05;-9.44;1.89
422;1;1.800;-2.600;-3.957;-0.21;-0.29;-0.01;-0.14;0.12;10.75;-8.13;3.47
423;1;1.800;-3.000;-4.012;-0.19;-0.28;0.00;-0.18;-0.07;14.83;-5.41;4.29
424;1;1.800;-3.400;-4.068;-0.16;-0.19;0.02;-0.18;-0.26;20.85;-1.71;3.79
425;1;1.800;-3.800;-4.122;-0.14;-0.05;0.01;-0.14;-0.31;29.49;1.40;1.67
426;1;2.200;-0.200;-3.723;0.12;-0.02;0.05;0.20;0.25;-6.81;-12.95;6.40
427;1;2.200;-0.600;-3.767;0.02;-0.07;0.04;0.26;0.23;-2.34;-11.15;1.81
428;1;2.200;-1.000;-3.813;-0.08;-0.13;0.04;0.24;0.25;1.85;-9.79;-1.11
429;1;2.200;-1.400;-3.858;-0.16;-0.19;0.03;0.18;0.26;5.32;-9.35;-2.02
430;1;2.200;-1.800;-3.902;-0.21;-0.25;0.01;0.10;0.24;8.03;-9.51;-1.33
431;1;2.200;-2.200;-3.948;-0.25;-0.29;0.00;0.02;0.17;10.47;-9.52;0.22
432;1;2.200;-2.600;-3.993;-0.25;-0.31;0.00;-0.06;0.04;12.96;-8.52;2.01
433;1;2.200;-3.000;-4.037;-0.24;-0.28;0.01;-0.12;-0.13;15.63;-5.96;3.38
434;1;2.200;-3.400;-4.082;-0.21;-0.18;0.02;-0.12;-0.29;18.66;-2.18;3.62
435;1;2.200;-3.800;-4.128;-0.18;-0.05;0.00;-0.07;-0.30;22.69;1.30;1.87
436;1;2.600;-0.200;-3.818;0.08;-0.11;0.03;0.00;0.35;-3.62;-10.91;4.19
437;1;2.600;-0.600;-3.852;0.04;-0.15;0.03;0.19;0.25;0.91;-8.29;-0.21
438;1;2.600;-1.000;-3.888;-0.05;-0.20;0.03;0.25;0.20;4.96;-7.59;-2.80
439;1;2.600;-1.400;-3.922;-0.14;-0.24;0.02;0.22;0.16;8.09;-7.71;-3.57
440;1;2.600;-1.800;-3.957;-0.21;-0.28;0.01;0.17;0.11;10.67;-8.26;-3.06
441;1;2.600;-2.200;-3.993;-0.25;-0.31;0.00;0.09;0.04;12.92;-8.60;-1.71
442;1;2.600;-2.600;-4.028;-0.26;-0.31;0.00;0.01;-0.07;14.75;-7.98;0.10
443;1;2.600;-3.000;-4.063;-0.25;-0.26;0.01;-0.05;-0.21;15.93;-5.85;1.91
444;1;2.600;-3.400;-4.097;-0.22;-0.16;0.02;-0.04;-0.31;16.25;-2.35;2.98
445;1;2.600;-3.800;-4.133;-0.19;-0.04;0.00;0.01;-0.27;16.04;1.22;1.95
446;1;3.000;-0.200;-3.912;0.01;-0.22;0.01;-0.26;0.28;4.76;-7.71;2.85
447;1;3.000;-0.600;-3.938;0.03;-0.22;0.00;0.08;0.12;8.76;-4.80;-1.31
448;1;3.000;-1.000;-3.963;-0.03;-0.23;0.00;0.21;0.04;11.56;-4.48;-3.37
449;1;3.000;-1.400;-3.987;-0.11;-0.25;0.00;0.24;-0.02;13.40;-4.89;-4.13
450;1;3.000;-1.800;-4.012;-0.19;-0.27;-0.01;0.21;-0.07;14.69;-5.56;-4.01
451;1;3.000;-2.200;-4.037;-0.24;-0.28;-0.02;0.15;-0.13;15.55;-6.10;-3.20
452;1;3.000;-2.600;-4.063;-0.25;-0.26;-0.02;0.07;-0.21;15.90;-5.94;-1.79
453;1;3.000;-3.000;-4.088;-0.22;-0.22;0.00;0.01;-0.29;15.40;-4.54;0.04
454;1;3.000;-3.400;-4.113;-0.18;-0.13;0.01;0.02;-0.34;13.51;-1.82;1.72
455;1;3.000;-3.800;-4.137;-0.15;-0.03;0.00;0.09;-0.24;10.03;1.25;1.69
456;1;3.400;-0.200;-4.008;-0.06;-0.25;0.00;-0.45;-0.09;22.37;-3.17;2.13
457;1;3.400;-0.600;-4.023;0.01;-0.20;-0.01;-0.02;-0.14;23.84;-1.21;-1.16
458;1;3.400;-1.000;-4.037;-0.02;-0.19;-0.02;0.15;-0.19;23.68;-1.09;-2.60
459;1;3.400;-1.400;-4.052;-0.09;-0.19;-0.02;0.22;-0.23;22.50;-1.40;-3.32
460;1;3.400;-1.800;-4.068;-0.16;-0.18;-0.02;0.21;-0.26;20.70;-1.87;-3.60
461;1;3.400;-2.200;-4.082;-0.21;-0.18;-0.03;0.15;-0.29;18.59;-2.34;-3.52
462;1;3.400;-2.600;-4.097;-0.22;-0.16;-0.03;0.06;-0.31;16.26;-2.49;-2.93
463;1;3.400;-3.000;-4.113;-0.18;-0.13;-0.02;0.00;-0.34;13.54;-1.91;-1.65
464;1;3.400;-3.400;-4.128;-0.12;-0.09;0.00;0.01;-0.33;10.03;-0.35;0.05
465;1;3.400;-3.800;-4.142;-0.09;-0.02;0.00;0.12;-0.20;5.35;1.52;0.89
466;1;3.800;-0.200;-4.102;-0.07;-0.11;0.00;-0.37;-0.47;49.72;0.89;0.91
467;1;3.800;-0.600;-4.108;0.02;-0.08;-0.02;-0.07;-0.36;46.79;1.38;-0.46
468;1;3.800;-1.000;-4.113;0.00;-0.07;-0.02;0.10;-0.34;41.89;1.39;-0.95
469;1;3.800;-1.400;-4.117;-0.06;-0.06;-0.02;0.17;-0.32;35.99;1.34;-1.29
470;1;3.800;-1.800;-4.122;-0.13;-0.05;-0.02;0.16;-0.31;29.55;1.26;-1.58
471;1;3.800;-2.200;-4.128;-0.18;-0.05;-0.02;0.09;-0.29;22.83;1.15;-1.83
472;1;3.800;-2.600;-4.133;-0.19;-0.04;-0.01;0.00;-0.27;16.18;1.07;-1.94
473;1;3.800;-3.000;-4.137;-0.16;-0.03;-0.01;-0.08;-0.24;10.15;1.11;-1.67
474;1;3.800;-3.400;-4.142;-0.09;-0.02;0.00;-0.11;-0.21;5.45;1.41;-0.83
475;1;3.800;-3.800;-4.148;-0.03;0.00;0.00;0.01;-0.15;2.34;1.93;0.06
476;1;0.050;0.050;-3.175;-9.56;3.44;-26.71;82.50;20.11;-9.90;-86.67;-5.92
477;1;0.050;0.150;-3.200;0.86;13.85;-9.44;29.71;-60.91;-0.32;-67.39;25.48
478;1;0.050;0.250;-3.224;1.37;6.65;-4.82;17.06;-44.74;-10.65;-30.22;26.99
479;1;0.050;0.350;-3.249;1.24;3.53;-2.43;12.44;-26.85;-15.18;-12.27;25.71
480;1;0.050;0.450;-3.274;1.03;2.07;-1.38;10.51;-16.06;-15.75;-3.66;23.86
481;1;0.050;0.550;-3.298;0.78;1.30;-0.90;8.97;-10.17;-14.88;0.38;21.97
482;1;0.050;0.650;-3.323;0.57;0.84;-0.62;7.49;-6.86;-13.90;2.21;20.14
483;1;0.050;0.750;-3.348;0.40;0.54;-0.44;6.03;-4.84;-13.18;2.86;18.47
484;1;0.050;0.850;-3.372;0.29;0.33;-0.30;4.67;-3.45;-12.62;2.73;17.00
485;1;0.050;0.950;-3.397;0.21;0.18;-0.20;3.45;-2.40;-12.08;2.01;15.70
486;1;0.050;1.050;-3.422;0.15;0.09;-0.13;2.43;-1.60;-11.50;0.88;14.48
487;1;0.050;1.150;-3.446;0.11;0.03;-0.07;1.62;-1.04;-10.79;-0.41;13.28
488;1;0.050;1.250;-3.471;0.08;0.00;-0.03;1.06;-0.63;-9.93;-1.54;12.16
489;1;0.050;1.350;-3.496;0.07;-0.02;0.00;0.70;-0.29;-9.06;-2.30;11.22
490;1;0.050;1.450;-3.520;0.06;-0.02;0.02;0.45;0.03;-8.27;-2.87;10.37
491;1;0.050;1.550;-3.545;0.05;-0.02;0.02;0.24;0.26;-7.44;-3.56;9.48
492;1;0.050;1.650;-3.570;0.04;-0.01;0.02;0.11;0.38;-6.56;-4.24;8.58
493;1;0.050;1.750;-3.595;0.04;0.00;0.02;0.06;0.42;-5.86;-4.63;7.88
494;1;0.050;1.850;-3.619;0.04;0.00;0.02;0.05;0.41;-5.41;-4.78;7.36
495;1;0.050;1.950;-3.644;0.04;0.00;0.03;0.07;0.32;-5.14;-4.89;6.87
496;1;0.150;0.050;-3.200;-8.62;-17.48;-7.41;53.99;91.02;-55.93;-56.28;-8.32
497;1;0.150;0.150;-3.224;-4.30;-0.48;-0.61;-23.33;9.81;-24.72;-54.60;17.21
498;1;0.150;0.250;-3.248;-1.41;2.12;-1.39;-16.68;-12.82;-16.70;-36.47;25.71
499;1;0.150;0.350;-3.272;0.22;1.51;-1.29;-6.61;-12.09;-15.21;-21.93;26.81
500;1;0.150;0.450;-3.296;0.77;0.88;-0.89;-1.32;-7.95;-14.26;-12.85;25.81
501;1;0.150;0.550;-3.320;0.81;0.52;-0.59;0.79;-4.69;-13.11;-7.69;24.05
502;1;0.150;0.650;-3.344;0.69;0.31;-0.39;1.40;-2.69;-12.09;-4.85;22.06
503;1;0.150;0.750;-3.368;0.53;0.19;-0.25;1.32;-1.56;-11.29;-3.27;20.08
