Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
250;1;1.250;-0.950;-3.626;-0.27;0.03;0.05;0.19;0.49;1.07;-37.70;0.98
251;1;1.250;-1.050;-3.643;-0.29;0.00;0.03;0.12;0.52;2.11;-36.71;0.39
252;1;1.250;-1.150;-3.660;-0.31;-0.03;0.01;0.06;0.54;3.00;-35.87;0.07
253;1;1.250;-1.250;-3.677;-0.33;-0.07;0.00;0.00;0.56;3.73;-35.15;0.00
254;1;1.250;-1.350;-3.695;-0.34;-0.10;-0.01;-0.06;0.58;4.30;-34.50;0.16
255;1;1.250;-1.450;-3.712;-0.34;-0.14;-0.02;-0.12;0.59;4.73;-33.93;0.52
256;1;1.250;-1.550;-3.729;-0.34;-0.18;-0.03;-0.18;0.61;5.03;-33.40;1.07
257;1;1.250;-1.650;-3.746;-0.34;-0.21;-0.04;-0.24;0.61;5.21;-32.88;1.76
258;1;1.250;-1.750;-3.763;-0.33;-0.25;-0.05;-0.29;0.61;5.30;-32.34;2.59
259;1;1.250;-1.850;-3.780;-0.33;-0.29;-0.05;-0.33;0.60;5.34;-31.73;3.52
260;1;1.250;-1.950;-3.798;-0.31;-0.33;-0.05;-0.39;0.57;5.38;-31.00;4.51
261;1;1.350;-0.050;-3.496;0.26;0.11;0.26;1.85;-0.64;-21.88;-51.80;24.35
262;1;1.350;-0.150;-3.512;0.13;0.15;0.22;1.37;-0.19;-15.33;-50.73;18.93
263;1;1.350;-0.250;-3.529;0.05;0.15;0.16;1.06;-0.11;-10.64;-47.42;14.56
264;1;1.350;-0.350;-3.545;-0.01;0.14;0.14;0.61;0.11;-7.84;-45.23;11.45
265;1;1.350;-0.450;-3.562;-0.06;0.13;0.13;0.40;0.34;-6.00;-43.92;8.85
266;1;1.350;-0.550;-3.579;-0.12;0.11;0.12;0.42;0.40;-4.17;-42.34;6.43
267;1;1.350;-0.650;-3.595;-0.16;0.08;0.11;0.44;0.39;-2.38;-40.56;4.43
268;1;1.350;-0.750;-3.612;-0.20;0.06;0.09;0.38;0.41;-0.86;-38.99;2.91
269;1;1.350;-0.850;-3.628;-0.23;0.03;0.07;0.31;0.47;0.46;-37.73;1.72
270;1;1.350;-0.950;-3.645;-0.27;0.00;0.06;0.24;0.51;1.65;-36.70;0.81
271;1;1.350;-1.050;-3.661;-0.29;-0.03;0.04;0.18;0.54;2.70;-35.83;0.22
272;1;1.350;-1.150;-3.678;-0.32;-0.07;0.03;0.12;0.56;3.58;-35.12;-0.09
273;1;1.350;-1.250;-3.695;-0.34;-0.10;0.01;0.06;0.58;4.30;-34.50;-0.15
274;1;1.350;-1.350;-3.711;-0.35;-0.14;0.00;0.00;0.60;4.89;-33.97;0.01
275;1;1.350;-1.450;-3.728;-0.36;-0.18;-0.01;-0.06;0.61;5.35;-33.52;0.37
276;1;1.350;-1.550;-3.744;-0.36;-0.21;-0.02;-0.12;0.62;5.68;-33.10;0.92
277;1;1.350;-1.650;-3.761;-0.36;-0.25;-0.03;-0.18;0.62;5.91;-32.69;1.63
278;1;1.350;-1.750;-3.777;-0.36;-0.29;-0.04;-0.23;0.62;6.05;-32.27;2.45
279;1;1.350;-1.850;-3.794;-0.35;-0.33;-0.04;-0.28;0.62;6.14;-31.81;3.36
280;1;1.350;-1.950;-3.810;-0.34;-0.37;-0.04;-0.34;0.61;6.20;-31.27;4.34
281;1;1.450;-0.050;-3.520;0.27;0.13;0.22;1.38;-0.48;-18.36;-46.96;21.63
282;1;1.450;-0.150;-3.536;0.16;0.17;0.21;1.19;-0.29;-12.96;-47.78;17.15
283;1;1.450;-0.250;-3.552;0.08;0.16;0.16;0.92;0.30;-9.28;-45.84;13.69
284;1;1.450;-0.350;-3.568;0.01;0.13;0.14;0.58;0.46;-7.35;-43.40;10.97
285;1;1.450;-0.450;-3.584;-0.05;0.10;0.13;0.43;0.36;-5.61;-41.83;8.36
286;1;1.450;-0.550;-3.600;-0.10;0.08;0.13;0.46;0.30;-3.61;-40.57;5.90
287;1;1.450;-0.650;-3.616;-0.14;0.06;0.11;0.50;0.37;-1.84;-39.24;3.98
288;1;1.450;-0.750;-3.632;-0.18;0.03;0.10;0.45;0.46;-0.41;-37.86;2.53
289;1;1.450;-0.850;-3.648;-0.23;0.00;0.08;0.37;0.51;0.87;-36.67;1.34
290;1;1.450;-0.950;-3.664;-0.26;-0.03;0.07;0.30;0.52;2.08;-35.74;0.43
291;1;1.450;-1.050;-3.680;-0.29;-0.07;0.05;0.24;0.54;3.13;-35.03;-0.16
292;1;1.450;-1.150;-3.696;-0.32;-0.10;0.04;0.18;0.57;4.00;-34.42;-0.45
293;1;1.450;-1.250;-3.712;-0.34;-0.14;0.02;0.12;0.59;4.73;-33.93;-0.51
294;1;1.450;-1.350;-3.728;-0.36;-0.18;0.01;0.06;0.61;5.35;-33.52;-0.36
295;1;1.450;-1.450;-3.744;-0.37;-0.21;0.00;0.00;0.62;5.85;-33.19;0.01
296;1;1.450;-1.550;-3.760;-0.38;-0.25;-0.01;-0.06;0.63;6.23;-32.89;0.57
297;1;1.450;-1.650;-3.775;-0.38;-0.29;-0.02;-0.12;0.63;6.50;-32.58;1.28
298;1;1.450;-1.750;-3.791;-0.38;-0.33;-0.03;-0.17;0.63;6.69;-32.26;2.11
299;1;1.450;-1.850;-3.807;-0.38;-0.37;-0.03;-0.23;0.62;6.83;-31.88;3.02
300;1;1.450;-1.950;-3.823;-0.37;-0.41;-0.03;-0.28;0.61;6.96;-31.45;3.99
301;1;1.550;-0.050;-3.545;0.24;0.12;0.17;0.98;-0.37;-15.46;-42.52;19.41
302;1;1.550;-0.150;-3.560;0.16;0.15;0.17;0.73;-0.41;-11.01;-43.71;15.35
303;1;1.550;-0.250;-3.576;0.09;0.15;0.17;0.51;0.48;-8.68;-44.56;12.91
304;1;1.550;-0.350;-3.591;0.03;0.11;0.15;0.55;0.64;-7.22;-42.33;10.35
305;1;1.550;-0.450;-3.606;-0.02;0.08;0.14;0.58;0.35;-5.29;-39.89;7.59
306;1;1.550;-0.550;-3.622;-0.07;0.06;0.13;0.55;0.24;-3.16;-38.56;5.16
307;1;1.550;-0.650;-3.637;-0.12;0.04;0.12;0.51;0.38;-1.47;-37.80;3.38
308;1;1.550;-0.750;-3.652;-0.17;0.00;0.10;0.48;0.51;-0.12;-36.82;1.99
309;1;1.550;-0.850;-3.668;-0.22;-0.03;0.09;0.43;0.53;1.15;-35.70;0.80
310;1;1.550;-0.950;-3.683;-0.25;-0.07;0.07;0.36;0.53;2.36;-34.80;-0.13
311;1;1.550;-1.050;-3.698;-0.29;-0.10;0.06;0.30;0.55;3.41;-34.22;-0.71
312;1;1.550;-1.150;-3.714;-0.31;-0.14;0.05;0.24;0.58;4.28;-33.77;-0.99
313;1;1.550;-1.250;-3.729;-0.34;-0.18;0.03;0.18;0.60;5.03;-33.40;-1.05
314;1;1.550;-1.350;-3.744;-0.36;-0.21;0.02;0.12;0.62;5.68;-33.10;-0.91
315;1;1.550;-1.450;-3.760;-0.38;-0.25;0.01;0.06;0.63;6.23;-32.89;-0.55
316;1;1.550;-1.550;-3.775;-0.39;-0.29;0.00;0.00;0.63;6.66;-32.72;0.01
317;1;1.550;-1.650;-3.790;-0.40;-0.33;-0.01;-0.06;0.63;6.99;-32.53;0.73
318;1;1.550;-1.750;-3.805;-0.40;-0.37;-0.02;-0.12;0.63;7.25;-32.31;1.58
319;1;1.550;-1.850;-3.821;-0.40;-0.41;-0.02;-0.17;0.62;7.47;-32.00;2.52
320;1;1.550;-1.950;-3.836;-0.40;-0.44;-0.03;-0.21;0.61;7.68;-31.62;3.50
321;1;1.650;-0.050;-3.570;0.22;0.11;0.12;0.73;-0.19;-13.31;-38.90;17.52
322;1;1.650;-0.150;-3.585;0.16;0.12;0.13;0.44;-0.21;-9.74;-39.42;13.73
323;1;1.650;-0.250;-3.599;0.10;0.12;0.17;0.26;0.34;-8.52;-42.66;12.17
324;1;1.650;-0.350;-3.614;0.05;0.09;0.17;0.54;0.54;-7.13;-41.35;9.64
325;1;1.650;-0.450;-3.629;0.00;0.06;0.14;0.70;0.36;-4.98;-38.33;6.64
326;1;1.650;-0.550;-3.643;-0.04;0.04;0.12;0.63;0.29;-2.85;-36.66;4.24
327;1;1.650;-0.650;-3.658;-0.10;0.01;0.11;0.53;0.41;-1.26;-36.23;2.63
328;1;1.650;-0.750;-3.673;-0.15;-0.03;0.11;0.49;0.52;0.03;-35.70;1.32
329;1;1.650;-0.850;-3.687;-0.20;-0.06;0.10;0.47;0.54;1.29;-34.78;0.11
330;1;1.650;-0.950;-3.702;-0.24;-0.10;0.08;0.42;0.54;2.50;-33.92;-0.83
331;1;1.650;-1.050;-3.717;-0.27;-0.14;0.06;0.35;0.56;3.54;-33.40;-1.41
332;1;1.650;-1.150;-3.731;-0.31;-0.18;0.05;0.29;0.59;4.43;-33.12;-1.68
333;1;1.650;-1.250;-3.746;-0.34;-0.22;0.04;0.23;0.61;5.21;-32.88;-1.75
334;1;1.650;-1.350;-3.761;-0.36;-0.25;0.03;0.18;0.62;5.91;-32.70;-1.61
335;1;1.650;-1.450;-3.775;-0.38;-0.29;0.02;0.12;0.63;6.50;-32.58;-1.25
336;1;1.650;-1.550;-3.790;-0.40;-0.33;0.01;0.06;0.63;6.99;-32.53;-0.70
337;1;1.650;-1.650;-3.805;-0.41;-0.37;0.00;0.00;0.64;7.41;-32.49;0.01
338;1;1.650;-1.750;-3.820;-0.42;-0.41;-0.01;-0.06;0.63;7.76;-32.40;0.87
339;1;1.650;-1.850;-3.834;-0.42;-0.45;-0.01;-0.12;0.62;8.09;-32.24;1.83
340;1;1.650;-1.950;-3.849;-0.42;-0.48;-0.02;-0.18;0.59;8.42;-31.94;2.86
341;1;1.750;-0.050;-3.595;0.24;0.11;0.12;0.62;0.01;-11.93;-36.05;15.75
342;1;1.750;-0.150;-3.609;0.18;0.11;0.12;0.46;0.10;-9.20;-35.92;12.39
343;1;1.750;-0.250;-3.623;0.13;0.09;0.15;0.37;0.17;-8.46;-39.88;11.38
344;1;1.750;-0.350;-3.637;0.07;0.06;0.17;0.55;0.33;-6.93;-39.74;8.85
345;1;1.750;-0.450;-3.651;0.03;0.04;0.14;0.71;0.37;-4.67;-36.95;5.65
346;1;1.750;-0.550;-3.665;-0.02;0.01;0.12;0.68;0.39;-2.67;-35.05;3.25
347;1;1.750;-0.650;-3.679;-0.08;-0.02;0.11;0.58;0.45;-1.22;-34.66;1.76
348;1;1.750;-0.750;-3.693;-0.14;-0.06;0.11;0.52;0.51;0.04;-34.43;0.52
349;1;1.750;-0.850;-3.707;-0.19;-0.10;0.10;0.50;0.54;1.31;-33.76;-0.68
350;1;1.750;-0.950;-3.721;-0.22;-0.14;0.08;0.47;0.55;2.51;-33.03;-1.63
351;1;1.750;-1.050;-3.735;-0.26;-0.17;0.07;0.41;0.57;3.55;-32.59;-2.23
352;1;1.750;-1.150;-3.749;-0.30;-0.21;0.06;0.34;0.59;4.46;-32.42;-2.51
353;1;1.750;-1.250;-3.763;-0.33;-0.26;0.05;0.28;0.61;5.30;-32.35;-2.57
354;1;1.750;-1.350;-3.777;-0.36;-0.29;0.04;0.23;0.62;6.05;-32.27;-2.43
355;1;1.750;-1.450;-3.791;-0.38;-0.33;0.03;0.17;0.63;6.69;-32.26;-2.08
356;1;1.750;-1.550;-3.805;-0.40;-0.37;0.02;0.12;0.63;7.25;-32.31;-1.55
357;1;1.750;-1.650;-3.820;-0.42;-0.41;0.01;0.06;0.63;7.76;-32.40;-0.84
358;1;1.750;-1.750;-3.834;-0.43;-0.45;0.00;0.00;0.62;8.21;-32.46;0.02
359;1;1.750;-1.850;-3.848;-0.43;-0.48;-0.01;-0.06;0.61;8.62;-32.41;0.97
360;1;1.750;-1.950;-3.862;-0.44;-0.52;-0.01;-0.12;0.60;9.01;-32.27;2.00
361;1;1.850;-0.050;-3.619;0.27;0.11;0.13;0.57;0.17;-11.19;-33.86;14.09
362;1;1.850;-0.150;-3.633;0.22;0.10;0.12;0.51;0.27;-9.23;-33.35;11.26
363;1;1.850;-0.250;-3.646;0.16;0.06;0.14;0.56;0.14;-8.51;-36.79;10.32
364;1;1.850;-0.350;-3.660;0.10;0.04;0.16;0.65;0.20;-6.72;-37.47;7.84
365;1;1.850;-0.450;-3.673;0.05;0.02;0.14;0.71;0.38;-4.43;-35.43;4.69
366;1;1.850;-0.550;-3.686;0.00;-0.01;0.11;0.69;0.47;-2.62;-33.61;2.31
367;1;1.850;-0.650;-3.700;-0.06;-0.05;0.10;0.61;0.49;-1.30;-33.13;0.81
368;1;1.850;-0.750;-3.713;-0.12;-0.10;0.10;0.56;0.51;-0.06;-33.04;-0.41
369;1;1.850;-0.850;-3.727;-0.17;-0.14;0.09;0.54;0.53;1.24;-32.65;-1.56
370;1;1.850;-0.950;-3.740;-0.21;-0.17;0.08;0.50;0.56;2.44;-32.10;-2.50
371;1;1.850;-1.050;-3.754;-0.25;-0.21;0.07;0.45;0.58;3.48;-31.75;-3.11
372;1;1.850;-1.150;-3.767;-0.29;-0.25;0.06;0.38;0.59;4.43;-31.65;-3.43
373;1;1.850;-1.250;-3.780;-0.32;-0.29;0.05;0.33;0.60;5.35;-31.74;-3.50
374;1;1.850;-1.350;-3.794;-0.35;-0.33;0.04;0.28;0.61;6.14;-31.82;-3.34
375;1;1.850;-1.450;-3.807;-0.38;-0.37;0.03;0.23;0.62;6.83;-31.89;-2.99
376;1;1.850;-1.550;-3.821;-0.40;-0.41;0.02;0.17;0.62;7.47;-32.01;-2.49
377;1;1.850;-1.650;-3.834;-0.42;-0.45;0.01;0.11;0.62;8.09;-32.24;-1.80
378;1;1.850;-1.750;-3.848;-0.43;-0.48;0.01;0.06;0.61;8.62;-32.42;-0.93
379;1;1.850;-1.850;-3.861;-0.44;-0.52;0.00;0.00;0.60;9.11;-32.49;0.02
380;1;1.850;-1.950;-3.875;-0.45;-0.55;0.00;-0.06;0.58;9.60;-32.46;1.05
381;1;1.950;-0.050;-3.644;0.30;0.10;0.13;0.56;0.32;-10.97;-32.25;12.52
382;1;1.950;-0.150;-3.657;0.24;0.08;0.12;0.41;0.41;-9.44;-31.64;10.30
383;1;1.950;-0.250;-3.670;0.20;0.04;0.13;0.61;0.04;-8.45;-33.88;9.00
384;1;1.950;-0.350;-3.682;0.13;0.01;0.14;0.79;0.14;-6.49;-34.80;6.56
385;1;1.950;-0.450;-3.695;0.07;-0.01;0.13;0.78;0.44;-4.36;-33.65;3.70
386;1;1.950;-0.550;-3.708;0.02;-0.04;0.10;0.67;0.58;-2.75;-32.20;1.45
387;1;1.950;-0.650;-3.721;-0.04;-0.09;0.10;0.60;0.52;-1.47;-31.62;-0.12
388;1;1.950;-0.750;-3.734;-0.10;-0.13;0.10;0.59;0.49;-0.20;-31.57;-1.40
389;1;1.950;-0.850;-3.746;-0.15;-0.18;0.09;0.59;0.53;1.09;-31.42;-2.55
390;1;1.950;-0.950;-3.759;-0.19;-0.21;0.08;0.54;0.59;2.29;-31.10;-3.44
391;1;1.950;-1.050;-3.772;-0.23;-0.25;0.07;0.47;0.60;3.38;-30.86;-4.03
392;1;1.950;-1.150;-3.785;-0.28;-0.29;0.06;0.41;0.59;4.39;-30.82;-4.37
393;1;1.950;-1.250;-3.798;-0.31;-0.33;0.05;0.39;0.57;5.38;-31.01;-4.49
394;1;1.950;-1.350;-3.810;-0.34;-0.37;0.04;0.34;0.61;6.20;-31.28;-4.32
395;1;1.950;-1.450;-3.823;-0.37;-0.41;0.03;0.27;0.61;6.96;-31.46;-3.96
396;1;1.950;-1.550;-3.836;-0.40;-0.44;0.03;0.21;0.61;7.68;-31.63;-3.47
397;1;1.950;-1.650;-3.849;-0.42;-0.48;0.02;0.18;0.59;8.42;-31.95;-2.83
398;1;1.950;-1.750;-3.862;-0.44;-0.52;0.01;0.12;0.60;9.01;-32.27;-1.96
399;1;1.950;-1.850;-3.875;-0.45;-0.55;0.00;0.06;0.58;9.61;-32.46;-1.01
400;1;1.950;-1.950;-3.887;-0.46;-0.59;0.00;0.00;0.55;10.25;-32.53;0.02
401;1;0.200;-2.200;-3.723;0.24;0.00;-0.10;-0.66;0.55;-8.76;-28.72;-6.48
402;1;0.200;-2.600;-3.818;0.17;-0.17;-0.04;-0.19;0.80;-4.74;-22.36;-3.36
403;1;0.200;-3.000;-3.912;-0.02;-0.38;0.02;0.47;0.68;11.86;-14.98;-3.06
404;1;0.200;-3.400;-4.008;-0.21;-0.43;0.05;0.98;-0.02;50.05;-7.00;-4.22
405;1;0.200;-3.800;-4.102;-0.30;-0.18;0.04;0.81;-0.68;110.10;-1.13;-3.07
406;1;0.600;-2.200;-3.767;0.03;-0.16;-0.07;-0.61;0.51;-2.26;-27.90;1.59
407;1;0.600;-2.600;-3.852;0.06;-0.31;0.00;-0.46;0.49;1.37;-20.16;4.02
408;1;0.600;-3.000;-3.938;0.03;-0.41;0.07;-0.18;0.25;16.83;-11.89;3.42
409;1;0.600;-3.400;-4.023;-0.04;-0.36;0.10;0.10;-0.19;50.70;-4.68;0.23
410;1;0.600;-3.800;-4.108;-0.09;-0.13;0.11;0.22;-0.48;104.72;-0.58;-1.59
411;1;1.000;-2.200;-3.813;-0.17;-0.33;-0.06;-0.54;0.52;2.92;-27.97;5.98
412;1;1.000;-2.600;-3.888;-0.11;-0.45;0.00;-0.56;0.36;6.46;-21.40;8.09
413;1;1.000;-3.000;-3.963;-0.08;-0.47;0.07;-0.46;0.04;19.74;-13.28;6.78
414;1;1.000;-3.400;-4.037;-0.08;-0.35;0.13;-0.29;-0.33;48.73;-5.49;2.52
415;1;1.000;-3.800;-4.113;-0.09;-0.11;0.15;-0.14;-0.48;96.49;-0.72;-0.87
416;1;1.400;-2.200;-3.858;-0.33;-0.48;-0.03;-0.41;0.53;7.07;-29.40;6.55
417;1;1.400;-2.600;-3.922;-0.28;-0.57;0.01;-0.52;0.29;10.57;-24.01;9.09
418;1;1.400;-3.000;-3.987;-0.23;-0.55;0.08;-0.54;-0.08;21.64;-15.93;8.44
419;1;1.400;-3.400;-4.052;-0.20;-0.38;0.15;-0.46;-0.44;45.39;-6.99;4.36
420;1;1.400;-3.800;-4.117;-0.19;-0.11;0.16;-0.31;-0.51;86.26;-0.94;0.02
421;1;1.800;-2.200;-3.902;-0.44;-0.61;-0.01;-0.22;0.48;10.63;-31.35;4.15
422;1;1.800;-2.600;-3.957;-0.42;-0.67;0.02;-0.40;0.21;14.72;-27.24;7.83
423;1;1.800;-3.000;-4.012;-0.38;-0.63;0.09;-0.51;-0.17;23.58;-19.17;8.85
424;1;1.800;-3.400;-4.068;-0.34;-0.42;0.16;-0.48;-0.52;41.40;-8.92;5.97
425;1;1.800;-3.800;-4.122;-0.32;-0.12;0.16;-0.32;-0.55;74.13;-1.23;1.10
426;1;2.200;-0.200;-3.723;0.24;0.00;0.10;0.66;0.55;-8.73;-28.69;6.49
427;1;2.200;-0.600;-3.767;0.03;-0.16;0.07;0.61;0.51;-2.24;-27.86;-1.59
428;1;2.200;-1.000;-3.813;-0.17;-0.33;0.06;0.55;0.52;2.93;-27.93;-6.00
429;1;2.200;-1.400;-3.858;-0.33;-0.48;0.03;0.41;0.53;7.07;-29.37;-6.58
430;1;2.200;-1.800;-3.902;-0.44;-0.61;0.01;0.22;0.48;10.63;-31.34;-4.19
431;1;2.200;-2.200;-3.948;-0.51;-0.71;0.00;0.00;0.34;14.53;-32.19;-0.02
432;1;2.200;-2.600;-3.993;-0.52;-0.76;0.02;-0.22;0.09;19.31;-29.72;4.66
433;1;2.200;-3.000;-4.037;-0.48;-0.68;0.09;-0.38;-0.26;25.87;-22.36;7.81
434;1;2.200;-3.400;-4.082;-0.43;-0.45;0.16;-0.38;-0.60;37.24;-11.23;7.15
435;1;2.200;-3.800;-4.128;-0.42;-0.12;0.16;-0.21;-0.60;60.14;-1.64;2.32
436;1;2.600;-0.200;-3.818;0.17;-0.17;0.04;0.20;0.80;-4.72;-22.33;3.36
437;1;2.600;-0.600;-3.852;0.06;-0.31;0.00;0.46;0.49;1.39;-20.12;-4.03
438;1;2.600;-1.000;-3.888;-0.11;-0.45;0.00;0.56;0.36;6.47;-21.35;-8.11
439;1;2.600;-1.400;-3.922;-0.28;-0.57;-0.01;0.52;0.29;10.57;-23.97;-9.11
440;1;2.600;-1.800;-3.957;-0.42;-0.67;-0.02;0.40;0.21;14.71;-27.21;-7.86
441;1;2.600;-2.200;-3.993;-0.52;-0.76;-0.02;0.23;0.09;19.30;-29.71;-4.70
442;1;2.600;-2.600;-4.028;-0.54;-0.78;0.00;0.00;-0.11;23.97;-29.39;-0.03
443;1;2.600;-3.000;-4.063;-0.50;-0.70;0.07;-0.18;-0.40;28.25;-24.05;4.88
444;1;2.600;-3.400;-4.097;-0.44;-0.47;0.15;-0.20;-0.68;33.15;-13.32;7.15
445;1;2.600;-3.800;-4.133;-0.43;-0.13;0.16;-0.02;-0.63;44.69;-2.14;3.51
446;1;3.000;-0.200;-3.912;-0.02;-0.38;-0.02;-0.47;0.68;11.87;-14.95;3.06
447;1;3.000;-0.600;-3.938;0.03;-0.41;-0.06;0.18;0.25;16.84;-11.84;-3.43
448;1;3.000;-1.000;-3.963;-0.08;-0.47;-0.07;0.46;0.04;19.75;-13.23;-6.80
449;1;3.000;-1.400;-3.987;-0.23;-0.55;-0.08;0.54;-0.08;21.63;-15.89;-8.46
450;1;3.000;-1.800;-4.012;-0.38;-0.63;-0.09;0.52;-0.17;23.56;-19.14;-8.88
451;1;3.000;-2.200;-4.037;-0.48;-0.68;-0.09;0.39;-0.26;25.84;-22.34;-7.84
452;1;3.000;-2.600;-4.063;-0.50;-0.70;-0.07;0.19;-0.40;28.23;-24.05;-4.93
453;1;3.000;-3.000;-4.088;-0.44;-0.64;0.00;0.00;-0.59;29.71;-21.99;-0.02
454;1;3.000;-3.400;-4.113;-0.36;-0.45;0.10;-0.03;-0.77;28.97;-13.97;4.90
455;1;3.000;-3.800;-4.137;-0.34;-0.13;0.14;0.18;-0.64;28.92;-2.60;4.08
456;1;3.400;-0.200;-4.008;-0.21;-0.43;-0.05;-0.98;-0.02;50.04;-6.97;4.21
457;1;3.400;-0.600;-4.023;-0.04;-0.36;-0.10;-0.10;-0.20;50.71;-4.64;-0.23
458;1;3.400;-1.000;-4.037;-0.08;-0.35;-0.13;0.29;-0.34;48.72;-5.45;-2.52
459;1;3.400;-1.400;-4.052;-0.20;-0.38;-0.15;0.46;-0.44;45.37;-6.96;-4.37
460;1;3.400;-1.800;-4.068;-0.33;-0.42;-0.16;0.49;-0.52;41.36;-8.91;-5.99
461;1;3.400;-2.200;-4.082;-0.43;-0.45;-0.16;0.39;-0.60;37.19;-11.22;-7.17
462;1;3.400;-2.600;-4.097;-0.44;-0.47;-0.15;0.21;-0.68;33.11;-13.31;-7.18
463;1;3.400;-3.000;-4.113;-0.36;-0.45;-0.10;0.03;-0.77;28.94;-13.97;-4.93
464;1;3.400;-3.400;-4.128;-0.22;-0.35;0.00;0.00;-0.82;23.36;-10.84;-0.01
465;1;3.400;-3.800;-4.142;-0.16;-0.12;0.10;0.26;-0.62;14.91;-2.62;3.03
466;1;3.800;-0.200;-4.102;-0.30;-0.18;-0.04;-0.82;-0.68;110.07;-1.12;3.07
467;1;3.800;-0.600;-4.108;-0.09;-0.13;-0.11;-0.22;-0.49;104.71;-0.57;1.58
468;1;3.800;-1.000;-4.113;-0.09;-0.11;-0.15;0.14;-0.49;96.47;-0.71;0.87
469;1;3.800;-1.400;-4.117;-0.19;-0.11;-0.16;0.31;-0.52;86.23;-0.94;-0.02
470;1;3.800;-1.800;-4.122;-0.32;-0.12;-0.16;0.32;-0.56;74.08;-1.24;-1.10
471;1;3.800;-2.200;-4.128;-0.42;-0.13;-0.17;0.21;-0.60;60.08;-1.66;-2.33
472;1;3.800;-2.600;-4.133;-0.43;-0.13;-0.16;0.03;-0.64;44.63;-2.15;-3.51
473;1;3.800;-3.000;-4.137;-0.34;-0.13;-0.14;-0.17;-0.65;28.87;-2.61;-4.08
474;1;3.800;-3.400;-4.142;-0.16;-0.13;-0.10;-0.26;-0.63;14.89;-2.62;-3.04
475;1;3.800;-3.800;-4.148;0.00;-0.09;0.00;0.00;-0.48;4.32;-0.84;0.00
476;1;0.050;0.050;-3.175;-19.78;-12.73;0.01;-0.21;89.78;-105.00;-258.89;0.02
477;1;0.050;0.150;-3.200;-12.57;-8.52;-1.69;-47.19;57.24;-114.41;-187.93;47.90
478;1;0.050;0.250;-3.224;-8.37;-5.94;-0.92;-30.66;24.86;-99.77;-136.83;44.29
479;1;0.050;0.350;-3.249;-5.28;-4.04;0.13;-21.15;13.24;-86.11;-113.86;44.47
480;1;0.050;0.450;-3.274;-3.21;-2.74;0.72;-15.31;8.18;-74.82;-100.22;44.79
481;1;0.050;0.550;-3.298;-1.95;-1.85;0.96;-11.58;5.59;-65.56;-91.08;44.36
482;1;0.050;0.650;-3.323;-1.15;-1.25;1.00;-9.09;4.15;-57.77;-84.33;43.09
483;1;0.050;0.750;-3.348;-0.62;-0.83;0.93;-7.30;3.30;-51.03;-78.83;41.14
484;1;0.050;0.850;-3.372;-0.28;-0.53;0.80;-5.88;2.71;-45.08;-73.93;38.76
485;1;0.050;0.950;-3.397;-0.08;-0.32;0.64;-4.72;2.20;-39.72;-69.39;36.16
486;1;0.050;1.050;-3.422;0.05;-0.17;0.49;-3.78;1.74;-34.80;-65.10;33.42
487;1;0.050;1.150;-3.446;0.13;-0.05;0.37;-3.01;1.33;-30.19;-60.91;30.50
488;1;0.050;1.250;-3.471;0.19;0.05;0.29;-2.37;0.95;-25.86;-56.53;27.41
489;1;0.050;1.350;-3.496;0.26;0.11;0.26;-1.85;0.64;-21.88;-51.80;24.34
490;1;0.050;1.450;-3.520;0.27;0.13;0.22;-1.38;0.48;-18.36;-46.95;21.63
491;1;0.050;1.550;-3.545;0.24;0.12;0.17;-0.98;0.37;-15.46;-42.52;19.41
492;1;0.050;1.650;-3.570;0.22;0.11;0.12;-0.73;0.19;-13.31;-38.90;17.52
493;1;0.050;1.750;-3.595;0.24;0.11;0.12;-0.62;-0.01;-11.93;-36.05;15.75
494;1;0.050;1.850;-3.619;0.27;0.11;0.13;-0.57;-0.17;-11.19;-33.86;14.09
495;1;0.050;1.950;-3.644;0.30;0.10;0.13;-0.56;-0.32;-10.97;-32.25;12.52
496;1;0.150;0.050;-3.200;-12.56;-8.50;1.69;47.10;57.31;-114.26;-188.19;-47.86
497;1;0.150;0.150;-3.224;-11.96;-5.64;0.00;0.02;40.33;-84.58;-165.18;0.02
498;1;0.150;0.250;-3.248;-8.66;-3.99;-0.26;-11.36;23.27;-74.27;-134.43;21.59
499;1;0.150;0.350;-3.272;-5.54;-2.77;0.12;-11.45;13.52;-65.02;-111.08;28.48
500;1;0.150;0.450;-3.296;-3.45;-1.83;0.43;-9.60;8.26;-56.52;-95.56;30.99
501;1;0.150;0.550;-3.320;-2.16;-1.18;0.59;-7.87;5.34;-49.09;-85.02;31.63
502;1;0.150;0.650;-3.344;-1.32;-0.74;0.65;-6.46;3.66;-42.67;-77.69;31.17
503;1;0.150;0.750;-3.368;-0.77;-0.44;0.62;-5.25;2.68;-37.11;-72.21;29.92
504;1;0.150;0.850;-3.392;-0.42;-0.23;0.54;-4.18;2.11;-32.23;-67.61;28.11
505;1;0.150;0.950;-3.416;-0.20;-0.09;0.44;-3.28;1.71;-27.90;-63.31;26.04
506;1;0.150;1.050;-3.440;-0.06;0.00;0.34;-2.50;1.34;-24.07;-59.22;23.99
507;1;0.150;1.150;-3.464;0.02;0.06;0.26;-1.84;0.91;-20.76;-55.67;22.17
