700	-1.42	-3.35	-0.06	-0.02	0.00	0.00
700	-1.41	-3.35	-0.04	-0.02	0.00	0.00
700	-1.41	-4.49	-0.05	-0.02	0.01	0.00
701	-1.43	-4.40	-0.19	-0.02	0.01	0.01
701	-1.43	-3.29	-0.16	-0.02	0.00	0.01
701	-1.41	-3.29	-0.14	-0.02	0.00	0.00
701	-1.41	-4.40	-0.16	-0.02	0.01	0.00
702	-1.44	-4.22	-0.30	-0.02	0.00	0.01
702	-1.44	-3.15	-0.26	-0.02	0.00	0.01
702	-1.40	-3.15	-0.24	-0.02	0.00	0.01
702	-1.40	-4.22	-0.28	-0.02	0.01	0.01
703	-1.45	-3.95	-0.40	-0.02	0.00	0.01
703	-1.45	-2.94	-0.35	-0.02	0.00	0.01
703	-1.39	-2.94	-0.33	-0.02	0.00	0.01
703	-1.39	-3.95	-0.38	-0.02	0.01	0.01
704	-1.44	-3.58	-0.49	-0.02	0.00	0.02
704	-1.44	-2.66	-0.42	-0.02	0.00	0.02
704	-1.38	-2.66	-0.41	-0.02	0.00	0.01
704	-1.38	-3.58	-0.47	-0.02	0.01	0.01
705	-1.43	-3.13	-0.57	-0.02	0.00	0.02
705	-1.43	-2.32	-0.48	-0.02	0.00	0.02
705	-1.37	-2.32	-0.47	-0.02	0.00	0.02
705	-1.37	-3.13	-0.56	-0.02	0.00	0.02
706	-1.38	-2.58	-0.63	-0.02	0.00	0.02
706	-1.38	-1.92	-0.53	-0.01	0.00	0.02
706	-1.33	-1.92	-0.52	-0.02	0.00	0.02
706	-1.33	-2.58	-0.62	-0.02	0.00	0.02
707	-1.30	-1.93	-0.67	-0.02	-0.00	0.02
707	-1.30	-1.47	-0.56	-0.01	0.00	0.02
707	-1.27	-1.47	-0.56	-0.01	0.00	0.02
707	-1.27	-1.93	-0.67	-0.02	0.00	0.02
708	-1.18	-1.20	-0.70	-0.02	-0.00	0.03
708	-1.18	-0.98	-0.58	-0.01	-0.00	0.02
708	-1.18	-0.98	-0.58	-0.01	-0.00	0.02
708	-1.18	-1.20	-0.70	-0.02	0.00	0.02
709	-1.03	-0.41	-0.70	-0.01	-0.00	0.03
709	-1.03	-0.49	-0.57	-0.01	-0.00	0.02
709	-1.05	-0.49	-0.58	-0.01	-0.00	0.02
709	-1.05	-0.41	-0.70	-0.02	-0.00	0.03
710	-0.87	0.37	-0.67	-0.01	-0.01	0.03
710	-0.87	-0.03	-0.55	-0.00	-0.00	0.02
710	-0.90	-0.03	-0.56	-0.01	-0.00	0.02
710	-0.90	0.37	-0.67	-0.01	-0.00	0.03
711	-0.74	1.05	-0.61	-0.01	-0.01	0.02
711	-0.74	0.37	-0.52	-0.00	-0.00	0.02
711	-0.76	0.37	-0.53	-0.00	-0.00	0.02
711	-0.76	1.05	-0.62	-0.01	-0.01	0.02
712	-0.67	1.54	-0.52	-0.01	-0.01	0.02
712	-0.67	0.67	-0.47	0.00	-0.00	0.02
712	-0.66	0.67	-0.48	-0.00	-0.00	0.02
712	-0.66	1.54	-0.54	-0.01	-0.01	0.02
713	-0.67	1.77	-0.43	-0.01	-0.01	0.02
713	-0.67	0.86	-0.41	0.00	-0.00	0.02
713	-0.62	0.86	-0.42	0.00	-0.00	0.02
713	-0.62	1.77	-0.44	-0.01	-0.01	0.02
714	-0.73	1.74	-0.34	-0.01	-0.01	0.01
714	-0.73	0.94	-0.35	0.00	-0.00	0.01
714	-0.66	0.94	-0.36	0.00	-0.00	0.02
714	-0.66	1.74	-0.35	-0.01	-0.01	0.02
715	-0.81	1.53	-0.25	-0.01	-0.01	0.01
715	-0.81	0.91	-0.28	0.00	-0.00	0.01
715	-0.75	0.91	-0.30	0.00	-0.00	0.01
715	-0.75	1.53	-0.26	-0.01	-0.01	0.01
716	-0.88	1.22	-0.17	-0.01	-0.01	0.01
716	-0.88	0.80	-0.21	0.00	-0.00	0.01
716	-0.85	0.80	-0.23	0.00	-0.00	0.01
716	-0.85	1.22	-0.18	-0.01	-0.01	0.01
717	-0.87	0.91	-0.10	-0.01	-0.01	0.01
717	-0.94	0.91	-0.07	-0.01	-0.01	0.01
717	-1.07	0.65	-0.13	0.00	-0.00	0.01
717	-0.99	0.65	-0.17	0.00	-0.00	0.01
718	-1.00	0.68	-0.02	-0.01	-0.01	0.01
718	-1.01	0.66	-0.07	-0.01	-0.01	0.01
718	-1.16	0.45	-0.06	0.01	-0.00	0.01
718	-1.14	0.46	-0.02	0.00	-0.00	0.01
719	-1.27	-0.47	0.01	-0.01	-0.01	0.01
719	-1.06	0.52	0.25	0.01	-0.00	0.01
719	-1.08	0.52	-0.07	0.01	-0.00	0.01
720	-1.03	0.51	0.21	-0.01	-0.00	0.01
720	-1.36	0.43	0.37	-0.01	-0.01	0.01
720	-1.55	-0.06	0.34	0.01	-0.01	0.01
720	-1.18	0.03	0.17	0.01	-0.00	0.01
721	-1.29	0.01	0.43	-0.01	-0.01	0.01
721	-1.71	-0.06	0.61	-0.01	-0.01	0.01
721	-1.96	-0.23	0.58	0.01	-0.01	0.01
721	-1.46	-0.15	0.40	0.01	-0.00	0.01
800	-1.47	-3.28	-0.03	-0.02	0.00	0.00
800	-1.47	-2.33	-0.02	-0.03	-0.00	0.00
800	-1.46	-2.33	-0.01	-0.03	-0.00	0.00
800	-1.46	-3.28	-0.02	-0.02	0.00	0.00
801	-1.47	-3.22	-0.07	-0.02	0.00	0.01
801	-1.47	-2.28	-0.05	-0.03	-0.00	0.01
801	-1.45	-2.28	-0.05	-0.03	-0.00	0.00
801	-1.45	-3.22	-0.06	-0.02	0.00	0.00
802	-1.47	-3.08	-0.11	-0.02	0.00	0.01
802	-1.47	-2.19	-0.08	-0.03	-0.00	0.01
802	-1.44	-2.19	-0.08	-0.03	-0.00	0.01
802	-1.44	-3.08	-0.11	-0.02	0.00	0.01
803	-1.46	-2.88	-0.14	-0.02	0.00	0.01
803	-1.46	-2.05	-0.10	-0.03	-0.00	0.01
803	-1.43	-2.05	-0.10	-0.03	-0.00	0.01
803	-1.43	-2.88	-0.14	-0.02	0.00	0.01
804	-1.44	-2.60	-0.16	-0.02	0.00	0.01
804	-1.44	-1.86	-0.11	-0.03	-0.00	0.01
804	-1.41	-1.86	-0.11	-0.03	-0.00	0.01
804	-1.41	-2.60	-0.16	-0.02	0.00	0.01
805	-1.41	-2.27	-0.18	-0.02	0.00	0.02
805	-1.41	-1.64	-0.11	-0.02	-0.00	0.02
805	-1.39	-1.64	-0.11	-0.03	-0.00	0.01
805	-1.39	-2.27	-0.18	-0.02	0.00	0.02
806	-1.35	-1.88	-0.18	-0.01	0.00	0.02
806	-1.35	-1.39	-0.11	-0.02	-0.00	0.02
806	-1.34	-1.39	-0.11	-0.02	-0.00	0.02
806	-1.34	-1.88	-0.18	-0.02	0.00	0.02
807	-1.26	-1.43	-0.17	-0.01	-0.00	0.02
807	-1.26	-1.11	-0.09	-0.02	-0.00	0.02
807	-1.28	-1.11	-0.10	-0.02	-0.00	0.02
807	-1.28	-1.43	-0.17	-0.01	-0.00	0.02
808	-1.13	-0.96	-0.17	-0.01	-0.00	0.02
808	-1.13	-0.82	-0.09	-0.01	-0.00	0.02
808	-1.18	-0.82	-0.09	-0.02	-0.00	0.02
808	-1.18	-0.96	-0.17	-0.01	-0.00	0.02
809	-0.97	-0.48	-0.17	-0.01	-0.00	0.02
809	-0.97	-0.53	-0.09	-0.01	-0.00	0.02
809	-1.05	-0.53	-0.09	-0.01	-0.00	0.02
809	-1.05	-0.48	-0.17	-0.01	-0.00	0.02
810	-0.81	-0.03	-0.19	-0.00	-0.00	0.02
810	-0.81	-0.26	-0.12	-0.00	-0.00	0.02
810	-0.90	-0.26	-0.11	-0.01	-0.00	0.02
810	-0.90	-0.03	-0.18	-0.01	-0.00	0.02
811	-0.68	0.36	-0.22	-0.00	-0.00	0.02
811	-0.68	-0.02	-0.17	0.00	-0.00	0.02
811	-0.75	-0.02	-0.15	-0.00	-0.00	0.02
811	-0.75	0.36	-0.21	-0.00	-0.00	0.02
812	-0.62	0.65	-0.27	0.00	-0.00	0.02
812	-0.62	0.17	-0.23	0.00	-0.00	0.02
812	-0.64	0.17	-0.22	0.00	-0.00	0.02
812	-0.64	0.65	-0.26	-0.00	-0.00	0.02
813	-0.62	0.84	-0.32	0.00	-0.00	0.01
813	-0.62	0.32	-0.30	0.01	0.00	0.01
813	-0.59	0.32	-0.28	0.00	-0.00	0.02
813	-0.59	0.84	-0.31	0.00	-0.00	0.02
814	-0.68	0.92	-0.35	0.00	-0.00	0.01
814	-0.68	0.42	-0.35	0.01	0.00	0.01
814	-0.61	0.42	-0.34	0.01	0.00	0.01
814	-0.61	0.92	-0.35	0.00	-0.00	0.01
815	-0.74	0.90	-0.36	0.00	-0.00	0.01
815	-0.74	0.47	-0.37	0.01	0.00	0.01
815	-0.67	0.47	-0.37	0.01	0.00	0.01
815	-0.67	0.90	-0.36	0.00	-0.00	0.01
816	-0.82	0.79	-0.34	0.00	-0.00	0.01
816	-0.82	0.49	-0.36	0.01	0.00	0.01
816	-0.75	0.49	-0.36	0.01	0.00	0.01
816	-0.75	0.79	-0.34	0.00	-0.00	0.01
817	-0.87	0.65	-0.32	0.00	-0.00	0.01
817	-0.86	0.65	-0.29	0.01	-0.00	0.01
817	-0.79	0.48	-0.29	0.01	0.00	0.01
817	-0.80	0.48	-0.32	0.01	0.00	0.01
818	-0.88	0.47	-0.21	0.00	-0.00	0.01
818	-1.01	0.48	-0.23	0.01	-0.00	0.01
818	-0.93	0.46	-0.30	0.01	-0.00	0.01
818	-0.80	0.45	-0.27	0.01	0.00	0.01
819	-0.98	0.53	-0.14	0.01	-0.00	0.01
819	-1.06	0.49	-0.00	0.01	-0.00	0.01
819	-0.97	0.37	-0.05	0.01	-0.00	0.01
819	-0.90	0.41	-0.18	0.01	0.00	0.01
820	-1.05	0.02	0.08	0.01	-0.00	0.01
820	-1.23	0.01	0.11	0.01	-0.01	0.01
820	-1.13	0.28	0.10	0.01	-0.00	0.01
820	-0.96	0.28	0.07	0.01	-0.00	0.01
821	-1.16	-0.08	0.26	0.01	-0.00	0.01
821	-1.62	-0.17	0.47	0.01	-0.01	0.01
821	-1.48	0.02	0.41	0.01	-0.00	0.00
821	-1.07	0.10	0.21	0.01	-0.00	0.01
900	-1.47	-2.28	0.00	-0.03	-0.00	0.00
900	-1.47	-1.18	0.01	-0.03	-0.01	0.00
900	-1.47	-1.18	0.00	-0.03	-0.01	0.00
900	-1.47	-2.28	0.00	-0.03	-0.00	0.00
901	-1.46	-2.23	0.01	-0.03	-0.00	0.00
901	-1.46	-1.16	0.02	-0.03	-0.01	0.00
901	-1.46	-1.16	0.01	-0.03	-0.01	0.00
901	-1.46	-2.23	0.00	-0.03	-0.00	0.00
902	-1.45	-2.14	0.02	-0.03	-0.00	0.01
902	-1.45	-1.12	0.03	-0.03	-0.01	0.01
902	-1.45	-1.12	0.03	-0.03	-0.01	0.00
902	-1.45	-2.14	0.01	-0.03	-0.00	0.01
903	-1.43	-2.00	0.03	-0.03	-0.00	0.01
903	-1.43	-1.06	0.05	-0.03	-0.01	0.01
903	-1.43	-1.06	0.05	-0.03	-0.01	0.01
903	-1.43	-2.00	0.03	-0.03	-0.00	0.01
904	-1.40	-1.82	0.05	-0.03	-0.00	0.01
904	-1.40	-0.99	0.08	-0.02	-0.01	0.01
904	-1.41	-0.99	0.07	-0.03	-0.01	0.01
904	-1.41	-1.82	0.05	-0.03	-0.00	0.01
905	-1.36	-1.60	0.08	-0.02	-0.00	0.01
905	-1.36	-0.90	0.11	-0.02	-0.00	0.01
905	-1.37	-0.90	0.11	-0.02	-0.01	0.01
905	-1.37	-1.60	0.07	-0.03	-0.00	0.01
906	-1.29	-1.35	0.11	-0.02	-0.00	0.01
906	-1.29	-0.81	0.15	-0.02	-0.00	0.01
906	-1.32	-0.81	0.14	-0.02	-0.00	0.01
906	-1.32	-1.35	0.10	-0.02	-0.00	0.01
907	-1.20	-1.08	0.14	-0.02	-0.00	0.02
907	-1.20	-0.71	0.18	-0.01	-0.00	0.01
907	-1.26	-0.71	0.17	-0.02	-0.00	0.01
907	-1.26	-1.08	0.13	-0.02	-0.00	0.02
908	-1.09	-0.80	0.15	-0.01	-0.00	0.02
908	-1.09	-0.61	0.19	-0.01	-0.00	0.01
908	-1.16	-0.61	0.19	-0.01	-0.00	0.01
908	-1.16	-0.80	0.15	-0.02	-0.00	0.02
909	-0.95	-0.52	0.14	-0.01	-0.00	0.02
909	-0.95	-0.51	0.17	-0.00	-0.00	0.01
909	-1.05	-0.51	0.18	-0.01	-0.00	0.01
909	-1.05	-0.52	0.14	-0.01	-0.00	0.02
910	-0.83	-0.26	0.09	-0.00	-0.00	0.02
910	-0.83	-0.42	0.12	0.00	0.00	0.01
910	-0.92	-0.42	0.13	-0.00	-0.00	0.01
910	-0.92	-0.26	0.10	-0.01	-0.00	0.02
911	-0.72	-0.03	0.01	0.00	-0.00	0.02
911	-0.72	-0.33	0.04	0.01	0.00	0.01
911	-0.79	-0.33	0.06	0.00	0.00	0.01
911	-0.79	-0.03	0.03	-0.00	-0.00	0.02
912	-0.67	0.16	-0.10	0.00	-0.00	0.01
912	-0.67	-0.24	-0.07	0.01	0.00	0.01
912	-0.70	-0.24	-0.05	0.01	0.00	0.01
912	-0.70	0.16	-0.07	0.00	-0.00	0.01
913	-0.66	0.30	-0.20	0.01	0.00	0.01
913	-0.66	-0.15	-0.18	0.01	0.00	0.01
913	-0.64	-0.15	-0.16	0.01	0.00	0.01
913	-0.64	0.30	-0.18	0.00	0.00	0.01
914	-0.69	0.40	-0.29	0.01	0.00	0.01
914	-0.69	-0.06	-0.28	0.02	0.00	0.01
914	-0.64	-0.06	-0.26	0.01	0.00	0.01
914	-0.64	0.40	-0.28	0.01	0.00	0.01
915	-0.73	0.46	-0.35	0.01	0.00	0.01
915	-0.73	0.02	-0.34	0.02	0.00	0.01
915	-0.67	0.02	-0.33	0.02	0.00	0.01
915	-0.67	0.46	-0.34	0.01	0.00	0.01
916	-0.75	0.48	-0.36	0.01	0.00	0.01
916	-0.75	0.08	-0.36	0.02	0.00	0.01
916	-0.72	0.08	-0.36	0.02	0.00	0.01
916	-0.72	0.48	-0.36	0.01	0.00	0.01
917	-0.73	0.13	-0.34	0.02	0.00	0.01
917	-0.76	0.47	-0.36	0.01	0.00	0.01
917	-0.79	0.47	-0.35	0.01	0.00	0.01
917	-0.75	0.13	-0.34	0.02	0.00	0.01
918	-0.75	0.15	-0.29	0.02	0.00	0.01
918	-0.79	0.45	-0.32	0.01	0.00	0.01
918	-0.78	0.45	-0.29	0.01	-0.00	0.01
918	-0.74	0.15	-0.27	0.02	0.00	0.01
919	-0.73	0.10	-0.20	0.02	0.00	0.01
919	-0.77	0.40	-0.20	0.01	0.00	0.01
919	-0.83	0.40	-0.19	0.01	-0.00	0.01
919	-0.79	0.10	-0.20	0.02	0.00	0.00
920	-0.77	0.05	-0.10	0.02	0.00	0.00
920	-0.81	0.30	-0.07	0.01	-0.00	0.01
920	-0.97	0.28	0.01	0.01	-0.00	0.01
920	-0.92	0.03	-0.02	0.02	-0.00	0.00
921	-0.89	-0.05	0.11	0.02	0.00	0.00
921	-0.93	0.10	0.14	0.01	-0.00	0.00
921	-1.21	0.08	0.20	0.01	-0.00	0.01
921	-1.15	-0.06	0.17	0.03	-0.00	0.00
1000	-1.43	-1.15	0.02	-0.03	-0.01	0.00
1000	-1.43	-0.14	0.02	-0.04	-0.01	0.00
1000	-1.43	-0.14	0.01	-0.04	-0.01	0.00
1000	-1.43	-1.15	0.01	-0.03	-0.01	0.00
1001	-1.42	-1.13	0.04	-0.03	-0.01	0.00
1001	-1.42	-0.15	0.05	-0.04	-0.01	0.00
1001	-1.43	-0.15	0.04	-0.04	-0.01	0.00
1001	-1.43	-1.13	0.04	-0.03	-0.01	0.00
1002	-1.40	-1.09	0.07	-0.03	-0.01	0.00
1002	-1.40	-0.16	0.08	-0.03	-0.01	0.00
1002	-1.42	-0.16	0.07	-0.04	-0.01	0.00
1002	-1.42	-1.09	0.07	-0.03	-0.01	0.00
1003	-1.37	-1.03	0.11	-0.03	-0.01	0.01
1003	-1.37	-0.17	0.12	-0.03	-0.01	0.01
1003	-1.40	-0.17	0.11	-0.03	-0.01	0.00
1003	-1.40	-1.03	0.10	-0.03	-0.01	0.01
1004	-1.34	-0.96	0.15	-0.02	-0.01	0.01
1004	-1.34	-0.20	0.15	-0.03	-0.01	0.01
1004	-1.37	-0.20	0.15	-0.03	-0.01	0.01
1004	-1.37	-0.96	0.14	-0.03	-0.01	0.01
1005	-1.29	-0.87	0.19	-0.02	-0.00	0.01
1005	-1.29	-0.23	0.20	-0.02	-0.01	0.01
1005	-1.33	-0.23	0.19	-0.03	-0.01	0.01
1005	-1.33	-0.87	0.18	-0.02	-0.01	0.01
1006	-1.23	-0.78	0.23	-0.02	-0.00	0.01
1006	-1.23	-0.28	0.23	-0.02	-0.01	0.01
1006	-1.28	-0.28	0.23	-0.02	-0.01	0.01
1006	-1.28	-0.78	0.22	-0.02	-0.00	0.01
1007	-1.15	-0.69	0.26	-0.01	-0.00	0.01
1007	-1.15	-0.34	0.26	-0.02	-0.00	0.01
1007	-1.22	-0.34	0.26	-0.02	-0.01	0.01
1007	-1.22	-0.69	0.25	-0.02	-0.00	0.01
1008	-1.06	-0.59	0.27	-0.01	-0.00	0.01
1008	-1.06	-0.41	0.27	-0.01	-0.00	0.01
1008	-1.15	-0.41	0.27	-0.02	-0.00	0.01
1008	-1.15	-0.59	0.27	-0.01	-0.00	0.01
1009	-0.97	-0.50	0.25	-0.00	-0.00	0.01
1009	-0.97	-0.48	0.25	-0.01	-0.00	0.01
1009	-1.06	-0.48	0.26	-0.01	-0.00	0.01
1009	-1.06	-0.50	0.25	-0.01	-0.00	0.01
1010	-0.88	-0.42	0.19	0.00	0.00	0.01
1010	-0.88	-0.55	0.20	-0.00	0.00	0.01
1010	-0.97	-0.55	0.21	-0.01	-0.00	0.01
1010	-0.97	-0.42	0.21	-0.00	-0.00	0.01
1011	-0.80	-0.34	0.11	0.01	0.00	0.01
1011	-0.80	-0.59	0.11	0.00	0.00	0.01
1011	-0.87	-0.59	0.13	-0.00	0.00	0.01
1011	-0.87	-0.34	0.13	0.00	0.00	0.01
1012	-0.76	-0.26	0.00	0.01	0.00	0.01
1012	-0.76	-0.59	0.01	0.01	0.00	0.01
1012	-0.80	-0.59	0.03	0.00	0.00	0.01
1012	-0.80	-0.26	0.02	0.01	0.00	0.01
1013	-0.74	-0.17	-0.11	0.01	0.00	0.01
1013	-0.74	-0.56	-0.10	0.01	0.00	0.01
1013	-0.75	-0.56	-0.08	0.01	0.00	0.01
1013	-0.75	-0.17	-0.09	0.01	0.00	0.01
1014	-0.74	-0.08	-0.21	0.02	0.00	0.01
1014	-0.74	-0.49	-0.19	0.02	0.00	0.01
1014	-0.72	-0.49	-0.17	0.01	0.00	0.01
1014	-0.72	-0.08	-0.19	0.01	0.00	0.01
1015	-0.74	0.01	-0.28	0.02	0.00	0.01
1015	-0.74	-0.40	-0.26	0.02	0.01	0.01
1015	-0.72	-0.40	-0.25	0.02	0.00	0.01
1015	-0.72	0.01	-0.27	0.02	0.00	0.01
1016	-0.74	0.08	-0.31	0.02	0.00	0.01
1016	-0.74	-0.28	-0.29	0.02	0.01	0.01
1016	-0.72	-0.28	-0.29	0.02	0.01	0.01
1016	-0.72	0.08	-0.31	0.02	0.00	0.01
1017	-0.70	-0.17	-0.29	0.02	0.01	0.01
1017	-0.73	0.13	-0.32	0.02	0.00	0.01
1017	-0.72	0.13	-0.31	0.02	0.00	0.01
1017	-0.69	-0.17	-0.29	0.02	0.01	0.00
1018	-0.67	-0.06	-0.27	0.02	0.01	0.00
1018	-0.71	0.15	-0.29	0.02	0.00	0.01
1018	-0.69	0.15	-0.28	0.02	0.00	0.00
1018	-0.65	-0.06	-0.27	0.02	0.00	0.00
1019	-0.64	0.04	-0.22	0.02	0.00	0.00
1019	-0.67	0.12	-0.23	0.02	0.00	0.00
1019	-0.68	0.11	-0.21	0.02	0.00	0.00
1019	-0.65	0.04	-0.20	0.03	0.00	0.00
1020	-0.62	0.11	-0.13	0.03	0.00	0.00
1020	-0.65	0.07	-0.13	0.02	0.00	0.00
1020	-0.75	0.06	-0.09	0.02	-0.00	0.00
1020	-0.71	0.10	-0.09	0.03	0.00	0.00
1021	-0.67	0.08	0.02	0.03	0.00	0.00
1021	-0.70	-0.01	0.04	0.02	0.00	0.00
1021	-1.00	-0.03	0.13	0.02	-0.00	0.00
1021	-0.96	0.05	0.11	0.03	-0.00	0.00
1100	-1.40	-0.14	0.01	-0.04	-0.01	0.00
1100	-1.40	-0.14	0.02	-0.04	-0.01	0.00
1100	-1.40	0.27	0.02	-0.03	-0.01	0.00
1100	-1.40	0.27	0.01	-0.03	-0.01	0.00
1101	-1.40	-0.14	0.04	-0.04	-0.01	0.00
1101	-1.38	-0.14	0.04	-0.04	-0.01	0.00
1101	-1.38	0.25	0.04	-0.03	-0.01	0.00
1101	-1.40	0.25	0.04	-0.03	-0.01	0.00
1102	-1.39	-0.15	0.07	-0.04	-0.01	0.00
1102	-1.36	-0.15	0.07	-0.03	-0.01	0.00
1102	-1.36	0.22	0.07	-0.03	-0.01	0.00
1102	-1.39	0.22	0.06	-0.03	-0.01	0.00
1103	-1.36	-0.17	0.10	-0.03	-0.01	0.00
1103	-1.32	-0.17	0.10	-0.03	-0.01	0.00
1103	-1.32	0.17	0.10	-0.03	-0.01	0.00
1103	-1.36	0.17	0.09	-0.03	-0.01	0.00
1104	-1.33	-0.19	0.13	-0.03	-0.01	0.00
1104	-1.28	-0.19	0.14	-0.03	-0.01	0.01
1104	-1.28	0.10	0.13	-0.02	-0.01	0.00
1104	-1.33	0.10	0.12	-0.03	-0.01	0.00
1105	-1.29	-0.23	0.16	-0.03	-0.01	0.01
1105	-1.23	-0.23	0.17	-0.02	-0.01	0.01
1105	-1.23	0.02	0.16	-0.02	-0.01	0.00
1105	-1.29	0.02	0.15	-0.02	-0.01	0.00
1106	-1.25	-0.27	0.19	-0.02	-0.01	0.01
1106	-1.18	-0.27	0.20	-0.02	-0.01	0.01
1106	-1.18	-0.09	0.18	-0.02	-0.01	0.00
1106	-1.25	-0.09	0.18	-0.02	-0.01	0.00
1107	-1.20	-0.33	0.21	-0.02	-0.01	0.01
1107	-1.12	-0.33	0.22	-0.02	-0.00	0.01
1107	-1.12	-0.20	0.20	-0.01	-0.00	0.01
1107	-1.20	-0.20	0.20	-0.02	-0.01	0.00
1108	-1.14	-0.41	0.22	-0.02	-0.00	0.01
1108	-1.05	-0.41	0.22	-0.01	-0.00	0.01
1108	-1.05	-0.32	0.20	-0.01	-0.00	0.01
1108	-1.14	-0.32	0.20	-0.01	-0.00	0.01
1109	-1.07	-0.48	0.21	-0.01	-0.00	0.01
1109	-0.99	-0.48	0.21	-0.01	-0.00	0.01
1109	-0.99	-0.44	0.19	-0.00	0.00	0.01
1109	-1.07	-0.44	0.19	-0.01	-0.00	0.01
1110	-1.01	-0.55	0.18	-0.01	-0.00	0.01
1110	-0.93	-0.55	0.17	-0.00	0.00	0.01
1110	-0.93	-0.55	0.15	0.00	0.00	0.01
1110	-1.01	-0.55	0.16	-0.00	0.00	0.01
1111	-0.94	-0.59	0.12	-0.00	0.00	0.01
1111	-0.88	-0.59	0.10	0.00	0.00	0.01
1111	-0.88	-0.62	0.10	0.01	0.00	0.00
1111	-0.94	-0.62	0.11	0.00	0.00	0.01
1112	-0.88	-0.60	0.04	0.00	0.00	0.01
1112	-0.84	-0.60	0.03	0.01	0.00	0.01
1112	-0.84	-0.66	0.03	0.01	0.00	0.00
1112	-0.88	-0.66	0.04	0.01	0.00	0.00
1113	-0.83	-0.57	-0.04	0.01	0.00	0.01
1113	-0.81	-0.57	-0.05	0.01	0.00	0.01
1113	-0.81	-0.65	-0.04	0.02	0.01	0.00
1113	-0.83	-0.65	-0.03	0.01	0.00	0.00
1114	-0.80	-0.50	-0.11	0.01	0.00	0.01
1114	-0.79	-0.50	-0.12	0.02	0.00	0.01
1114	-0.79	-0.61	-0.11	0.02	0.01	0.00
1114	-0.80	-0.61	-0.09	0.02	0.01	0.00
1115	-0.77	-0.40	-0.16	0.02	0.00	0.00
1115	-0.76	-0.40	-0.17	0.02	0.00	0.00
1115	-0.76	-0.52	-0.15	0.02	0.01	0.00
1115	-0.77	-0.52	-0.14	0.02	0.01	0.00
1116	-0.74	-0.28	-0.20	0.02	0.01	0.00
1116	-0.72	-0.28	-0.20	0.02	0.01	0.00
1116	-0.72	-0.41	-0.18	0.03	0.01	0.00
1116	-0.74	-0.41	-0.18	0.02	0.01	0.00
1117	-0.69	-0.30	-0.18	0.03	0.01	0.00
1117	-0.70	-0.16	-0.21	0.02	0.01	0.00
1117	-0.67	-0.16	-0.21	0.02	0.00	0.00
1117	-0.66	-0.30	-0.19	0.03	0.01	0.00
1118	-0.64	-0.19	-0.18	0.03	0.01	0.00
1118	-0.65	-0.05	-0.20	0.02	0.01	0.00
1118	-0.61	-0.05	-0.19	0.02	0.00	0.00
1118	-0.60	-0.19	-0.17	0.03	0.01	0.00
1119	-0.58	-0.11	-0.14	0.03	0.01	0.00
1119	-0.59	0.05	-0.16	0.02	0.00	0.00
1119	-0.56	0.05	-0.15	0.03	0.00	0.00
1119	-0.55	-0.11	-0.14	0.03	0.01	0.00
1120	-0.53	-0.07	-0.09	0.03	0.01	0.00
1120	-0.54	0.12	-0.09	0.03	0.00	0.00
1120	-0.58	0.12	-0.07	0.03	0.00	0.00
1120	-0.57	-0.08	-0.07	0.03	0.00	0.00
1121	-0.56	-0.06	-0.00	0.03	0.00	0.00
1121	-0.57	0.09	0.01	0.03	0.00	0.00
1121	-0.77	0.09	0.02	0.03	-0.00	0.00
1121	-0.75	-0.06	0.01	0.03	-0.00	0.00
1200	-1.38	0.26	0.01	-0.03	-0.01	0.00
1200	-1.37	0.26	0.01	-0.03	-0.01	0.00
1200	-1.37	0.68	0.01	-0.04	-0.01	0.00
1200	-1.38	0.68	0.00	-0.04	-0.01	-0.00
1201	-1.38	0.24	0.02	-0.03	-0.01	0.00
1201	-1.35	0.24	0.02	-0.03	-0.01	0.00
1201	-1.35	0.65	0.01	-0.04	-0.01	0.00
1201	-1.38	0.65	0.01	-0.04	-0.01	0.00
1202	-1.36	0.21	0.03	-0.03	-0.01	0.00
1202	-1.33	0.21	0.03	-0.03	-0.01	0.00
1202	-1.33	0.60	0.02	-0.04	-0.01	0.00
1202	-1.36	0.60	0.02	-0.04	-0.01	0.00
1203	-1.34	0.16	0.05	-0.03	-0.01	0.00
1203	-1.29	0.16	0.05	-0.03	-0.01	0.00
1203	-1.29	0.52	0.03	-0.03	-0.01	0.00
1203	-1.34	0.52	0.03	-0.04	-0.01	0.00
1204	-1.31	0.10	0.06	-0.03	-0.01	0.00
1204	-1.25	0.10	0.06	-0.02	-0.01	0.00
1204	-1.25	0.42	0.04	-0.03	-0.01	0.00
1204	-1.31	0.42	0.04	-0.03	-0.01	0.00
1205	-1.27	0.01	0.08	-0.02	-0.01	0.00
1205	-1.20	0.01	0.08	-0.02	-0.01	0.00
1205	-1.20	0.28	0.05	-0.02	-0.01	0.00
1205	-1.27	0.28	0.05	-0.03	-0.01	0.00
1206	-1.23	-0.09	0.09	-0.02	-0.01	0.00
1206	-1.15	-0.09	0.09	-0.02	-0.01	0.00
1206	-1.15	0.12	0.06	-0.02	-0.01	0.00
1206	-1.23	0.12	0.06	-0.02	-0.01	0.00
1207	-1.18	-0.20	0.10	-0.02	-0.00	0.00
1207	-1.10	-0.20	0.10	-0.01	-0.00	0.00
1207	-1.10	-0.06	0.07	-0.02	-0.00	0.00
