node_number;x[m];y[m];z[m]
1.0;0.0;0.0;-0
2.0;0.0;-0.1;0.000377456511725
3.0;0.0;-0.2;0.000719050057446
4.0;0.0;-0.3;-0.00263208897246
5.0;0.0;-0.4;-0.0118616409126
6.0;0.0;-0.5;-0.0249358393785
7.0;0.0;-0.6;-0.0396245355403
8.0;0.0;-0.7;-0.0547350289061
9.0;0.0;-0.8;-0.069920454119
10.0;0.0;-0.9;-0.0856038262994
11.0;0.0;-1.0;-0.102452488587
12.0;0.0;-1.1;-0.120603595539
13.0;0.0;-1.2;-0.139803527976
14.0;0.0;-1.3;-0.16002648971
15.0;0.0;-1.4;-0.181663048163
16.0;0.0;-1.5;-0.205056669188
17.0;0.0;-1.6;-0.230069942272
18.0;0.0;-1.7;-0.256387943795
19.0;0.0;-1.8;-0.283369715875
20.0;0.0;-1.9;-0.310461072306
21.0;0.0;-2.0;-0.337439385383
22.0;0.1;0.0;0.000646359295012
23.0;0.1;-0.1;0.000471868843864
24.0;0.1;-0.2;0.000475653162819
25.0;0.1;-0.3;-0.00694885581987
26.0;0.1;-0.4;-0.021587769173
27.0;0.1;-0.5;-0.0373610005028
28.0;0.1;-0.6;-0.0516964676177
29.0;0.1;-0.7;-0.0658752243392
30.0;0.1;-0.8;-0.0807865422193
31.0;0.1;-0.9;-0.0964245907565
32.0;0.1;-1.0;-0.112611204646
33.0;0.1;-1.1;-0.130027384298
34.0;0.1;-1.2;-0.150483178091
35.0;0.1;-1.3;-0.174529072594
36.0;0.1;-1.4;-0.198956460278
37.0;0.1;-1.5;-0.220388704328
38.0;0.1;-1.6;-0.241042136685
39.0;0.1;-1.7;-0.264841055493
40.0;0.1;-1.8;-0.291696232752
41.0;0.1;-1.9;-0.318993574314
42.0;0.1;-2.0;-0.345702725926
43.0;0.2;0.0;0.000810653162465
44.0;0.2;-0.1;0.000504189248268
45.0;0.2;-0.2;-0.00833516448234
46.0;0.2;-0.3;-0.021235870966
47.0;0.2;-0.4;-0.0346505618888
48.0;0.2;-0.5;-0.0481758995103
49.0;0.2;-0.6;-0.0619434206991
50.0;0.2;-0.7;-0.0763876993031
51.0;0.2;-0.8;-0.0919956952788
52.0;0.2;-0.9;-0.108511404054
53.0;0.2;-1.0;-0.125648354531
54.0;0.2;-1.1;-0.144097654962
55.0;0.2;-1.2;-0.16498131373
56.0;0.2;-1.3;-0.188215347656
57.0;0.2;-1.4;-0.212347813046
58.0;0.2;-1.5;-0.236294101294
59.0;0.2;-1.6;-0.260201189597
60.0;0.2;-1.7;-0.284871726254
61.0;0.2;-1.8;-0.310576066926
62.0;0.2;-1.9;-0.336673364796
63.0;0.2;-2.0;-0.362436484182
64.0;0.3;0.0;-0.00273690133947
65.0;0.3;-0.1;-0.00698020138459
66.0;0.3;-0.2;-0.021224289185
67.0;0.3;-0.3;-0.0363628941636
68.0;0.3;-0.4;-0.0478504081954
69.0;0.3;-0.5;-0.0591325063949
70.0;0.3;-0.6;-0.0725470560395
71.0;0.3;-0.7;-0.0877102979486
72.0;0.3;-0.8;-0.104094790107
73.0;0.3;-0.9;-0.121495858581
74.0;0.3;-1.0;-0.140018125762
75.0;0.3;-1.1;-0.159927587484
76.0;0.3;-1.2;-0.181009862663
77.0;0.3;-1.3;-0.202922786749
78.0;0.3;-1.4;-0.226443304989
79.0;0.3;-1.5;-0.252452045812
80.0;0.3;-1.6;-0.279474729585
81.0;0.3;-1.7;-0.305359301184
82.0;0.3;-1.8;-0.330078311172
83.0;0.3;-1.9;-0.354663184356
84.0;0.3;-2.0;-0.379326704411
85.0;0.4;0.0;-0.0119387405531
86.0;0.4;-0.1;-0.0216181281059
87.0;0.4;-0.2;-0.0346466105743
88.0;0.4;-0.3;-0.047849463824
89.0;0.4;-0.4;-0.0596942554654
90.0;0.4;-0.5;-0.0717345854037
91.0;0.4;-0.6;-0.0856217826816
92.0;0.4;-0.7;-0.101197970938
93.0;0.4;-0.8;-0.117800534808
94.0;0.4;-0.9;-0.135536148001
95.0;0.4;-1.0;-0.154856069342
96.0;0.4;-1.1;-0.175732347505
97.0;0.4;-1.2;-0.19767269451
98.0;0.4;-1.3;-0.220443213826
99.0;0.4;-1.4;-0.244345314633
100.0;0.4;-1.5;-0.269466593984
101.0;0.4;-1.6;-0.295048095309
102.0;0.4;-1.7;-0.320076707925
103.0;0.4;-1.8;-0.344291515621
104.0;0.4;-1.9;-0.368180613373
105.0;0.4;-2.0;-0.392192867398
106.0;0.5;0.0;-0.0249110491433
107.0;0.5;-0.1;-0.0373474253473
108.0;0.5;-0.2;-0.0481721979399
109.0;0.5;-0.3;-0.0591391671481
110.0;0.5;-0.4;-0.071741018779
111.0;0.5;-0.5;-0.0854926601034
112.0;0.5;-0.6;-0.100291670037
113.0;0.5;-0.7;-0.116136376957
114.0;0.5;-0.8;-0.132917544284
115.0;0.5;-0.9;-0.151049154435
116.0;0.5;-1.0;-0.170999804559
117.0;0.5;-1.1;-0.192626774834
118.0;0.5;-1.2;-0.215496266583
119.0;0.5;-1.3;-0.239225851063
120.0;0.5;-1.4;-0.263127884335
121.0;0.5;-1.5;-0.286480715512
122.0;0.5;-1.6;-0.309506954441
123.0;0.5;-1.7;-0.332812559736
124.0;0.5;-1.8;-0.356339117409
125.0;0.5;-1.9;-0.379842125694
126.0;0.5;-2.0;-0.403423232329
127.0;0.6;0.0;-0.0395808609899
128.0;0.6;-0.1;-0.0516712448452
129.0;0.6;-0.2;-0.061936638279
130.0;0.6;-0.3;-0.072553680257
131.0;0.6;-0.4;-0.0856291826643
132.0;0.6;-0.5;-0.10029374585
133.0;0.6;-0.6;-0.115577326372
134.0;0.6;-0.7;-0.131691641545
135.0;0.6;-0.8;-0.149178751456
136.0;0.6;-0.9;-0.168333528752
137.0;0.6;-1.0;-0.189144992049
138.0;0.6;-1.1;-0.211292884975
139.0;0.6;-1.2;-0.234298286099
140.0;0.6;-1.3;-0.25764068789
141.0;0.6;-1.4;-0.280719477412
142.0;0.6;-1.5;-0.303158055868
143.0;0.6;-1.6;-0.325262944417
144.0;0.6;-1.7;-0.347625995529
145.0;0.6;-1.8;-0.370382903968
146.0;0.6;-1.9;-0.393310278895
147.0;0.6;-2.0;-0.41626133121
148.0;0.7;0.0;-0.0547326419622
149.0;0.7;-0.1;-0.065872447118
150.0;0.7;-0.2;-0.0763855052913
151.0;0.7;-0.3;-0.0877134518096
152.0;0.7;-0.4;-0.101200912558
153.0;0.7;-0.5;-0.11613558287
154.0;0.7;-0.6;-0.13168987614
155.0;0.7;-0.7;-0.148369265177
156.0;0.7;-0.8;-0.16692569135
157.0;0.7;-0.9;-0.187251687619
158.0;0.7;-1.0;-0.208771304032
159.0;0.7;-1.1;-0.230963312535
160.0;0.7;-1.2;-0.253358978964
161.0;0.7;-1.3;-0.275600273742
162.0;0.7;-1.4;-0.297684086306
163.0;0.7;-1.5;-0.319799768867
164.0;0.7;-1.6;-0.341947145226
165.0;0.7;-1.7;-0.364052278608
166.0;0.7;-1.8;-0.386196311949
167.0;0.7;-1.9;-0.408404001966
168.0;0.7;-2.0;-0.430568986278
169.0;0.8;0.0;-0.0699401779393
170.0;0.8;-0.1;-0.0807982699515
171.0;0.8;-0.2;-0.0919984316258
172.0;0.8;-0.3;-0.10409653601
173.0;0.8;-0.4;-0.117800793844
174.0;0.8;-0.5;-0.132915112387
175.0;0.8;-0.6;-0.149175938045
176.0;0.8;-0.7;-0.166924543294
177.0;0.8;-0.8;-0.186470265196
178.0;0.8;-0.9;-0.207409328343
179.0;0.8;-1.0;-0.22898500549
180.0;0.8;-1.1;-0.250669814981
181.0;0.8;-1.2;-0.27220892697
182.0;0.8;-1.3;-0.293549781979
183.0;0.8;-1.4;-0.314912076976
184.0;0.8;-1.5;-0.336542131992
185.0;0.8;-1.6;-0.358336943244
186.0;0.8;-1.7;-0.380030319212
187.0;0.8;-1.8;-0.401581923047
188.0;0.8;-1.9;-0.423067919967
189.0;0.8;-2.0;-0.444504273322
190.0;0.9;0.0;-0.0856113456579
191.0;0.9;-0.1;-0.0964290001446
192.0;0.9;-0.2;-0.108512353904
193.0;0.9;-0.3;-0.12149744439
194.0;0.9;-0.4;-0.135536947052
195.0;0.9;-0.5;-0.151047950631
196.0;0.9;-0.6;-0.16833188489
197.0;0.9;-0.7;-0.187251184615
198.0;0.9;-0.8;-0.207409593693
199.0;0.9;-0.9;-0.228271889169
200.0;0.9;-1.0;-0.249278999321
201.0;0.9;-1.1;-0.270138508663
202.0;0.9;-1.2;-0.290878752063
203.0;0.9;-1.3;-0.311618215936
204.0;0.9;-1.4;-0.332413793608
205.0;0.9;-1.5;-0.353275940761
206.0;0.9;-1.6;-0.374184267029
207.0;0.9;-1.7;-0.395085583369
208.0;0.9;-1.8;-0.415924780059
209.0;0.9;-1.9;-0.436713879912
210.0;0.9;-2.0;-0.457503928406
211.0;1.0;0.0;-0.102445530471
212.0;1.0;-0.1;-0.11260571415
213.0;1.0;-0.2;-0.125645427871
214.0;1.0;-0.3;-0.140019155166
215.0;1.0;-0.4;-0.154857735784
216.0;1.0;-0.5;-0.171000020034
217.0;1.0;-0.6;-0.189144671692
218.0;1.0;-0.7;-0.208771683212
219.0;1.0;-0.8;-0.228985811822
220.0;1.0;-0.9;-0.249279449144
221.0;1.0;-1.0;-0.269462103931
222.0;1.0;-1.1;-0.289519233551
223.0;1.0;-1.2;-0.309576435546
224.0;1.0;-1.3;-0.329726209888
225.0;1.0;-1.4;-0.349891961124
226.0;1.0;-1.5;-0.369968111142
227.0;1.0;-1.6;-0.389989414227
228.0;1.0;-1.7;-0.410046678706
229.0;1.0;-1.8;-0.430137623136
230.0;1.0;-1.9;-0.450243565732
231.0;1.0;-2.0;-0.470382089577
232.0;1.1;0.0;-0.120597774442
233.0;1.1;-0.1;-0.130022577919
234.0;1.1;-0.2;-0.144094827151
235.0;1.1;-0.3;-0.159928427962
236.0;1.1;-0.4;-0.175733826146
237.0;1.1;-0.5;-0.192626925757
238.0;1.1;-0.6;-0.211292591216
239.0;1.1;-0.7;-0.230963650112
240.0;1.1;-0.8;-0.250670533353
241.0;1.1;-0.9;-0.270138912152
242.0;1.1;-1.0;-0.289519244922
243.0;1.1;-1.1;-0.308921507907
244.0;1.1;-1.2;-0.328359784097
245.0;1.1;-1.3;-0.347826865701
246.0;1.1;-1.4;-0.367283739578
247.0;1.1;-1.5;-0.386687618857
248.0;1.1;-1.6;-0.406053084447
249.0;1.1;-1.7;-0.42542898117
250.0;1.1;-1.8;-0.444839707967
251.0;1.1;-1.9;-0.464277339586
252.0;1.1;-2.0;-0.483727690817
253.0;1.2;0.0;-0.139804986311
254.0;1.2;-0.1;-0.150483764736
255.0;1.2;-0.2;-0.164981151752
256.0;1.2;-0.3;-0.181011208535
257.0;1.2;-0.4;-0.197673685868
258.0;1.2;-0.5;-0.215495754452
259.0;1.2;-0.6;-0.234297432543
260.0;1.2;-0.7;-0.253358830506
261.0;1.2;-0.8;-0.272209231286
262.0;1.2;-0.9;-0.290878847569
263.0;1.2;-1.0;-0.309576232377
264.0;1.2;-1.1;-0.328359605517
265.0;1.2;-1.2;-0.347153296436
266.0;1.2;-1.3;-0.36591479307
267.0;1.2;-1.4;-0.384669852755
268.0;1.2;-1.5;-0.403444666352
269.0;1.2;-1.6;-0.422227921986
270.0;1.2;-1.7;-0.440999557092
271.0;1.2;-1.8;-0.459770520778
272.0;1.2;-1.9;-0.478543295461
273.0;1.2;-2.0;-0.497302164561
274.0;1.3;0.0;-0.160029758483
275.0;1.3;-0.1;-0.174531270061
276.0;1.3;-0.2;-0.18821610425
277.0;1.3;-0.3;-0.202924199404
278.0;1.3;-0.4;-0.220444025124
279.0;1.3;-0.5;-0.239225251406
280.0;1.3;-0.6;-0.257639748416
281.0;1.3;-0.7;-0.275599976921
282.0;1.3;-0.8;-0.293549925189
283.0;1.3;-0.9;-0.311618209088
284.0;1.3;-1.0;-0.32972595662
285.0;1.3;-1.1;-0.347826642104
286.0;1.3;-1.2;-0.365914735742
287.0;1.3;-1.3;-0.383992125844
288.0;1.3;-1.4;-0.402075281784
289.0;1.3;-1.5;-0.420182608918
290.0;1.3;-1.6;-0.438306367131
291.0;1.3;-1.7;-0.456423323855
292.0;1.3;-1.8;-0.474526646699
293.0;1.3;-1.9;-0.49261995175
294.0;1.3;-2.0;-0.510703844285
295.0;1.4;0.0;-0.181663406369
296.0;1.4;-0.1;-0.198956372213
297.0;1.4;-0.2;-0.212347458598
298.0;1.4;-0.3;-0.226444219102
299.0;1.4;-0.4;-0.244346073916
300.0;1.4;-0.5;-0.26312757157
301.0;1.4;-0.6;-0.28071888282
302.0;1.4;-0.7;-0.297684023432
303.0;1.4;-0.8;-0.314912352372
304.0;1.4;-0.9;-0.33241389804
305.0;1.4;-1.0;-0.349891824976
306.0;1.4;-1.1;-0.367283618045
307.0;1.4;-1.2;-0.384669871476
308.0;1.4;-1.3;-0.402075341188
309.0;1.4;-1.4;-0.419479804743
310.0;1.4;-1.5;-0.436881433547
311.0;1.4;-1.6;-0.454290502883
312.0;1.4;-1.7;-0.471704864372
313.0;1.4;-1.8;-0.489110857904
314.0;1.4;-1.9;-0.506511575981
315.0;1.4;-2.0;-0.523919224955
316.0;1.5;0.0;-0.205055209053
317.0;1.5;-0.1;-0.22038717309
318.0;1.5;-0.2;-0.236292874708
319.0;1.5;-0.3;-0.25245250736
320.0;1.5;-0.4;-0.269467273447
321.0;1.5;-0.5;-0.286480585959
322.0;1.5;-0.6;-0.303157698986
323.0;1.5;-0.7;-0.319799860031
324.0;1.5;-0.8;-0.336542496172
325.0;1.5;-0.9;-0.353276128091
326.0;1.5;-1.0;-0.369968064775
327.0;1.5;-1.1;-0.386687572176
328.0;1.5;-1.2;-0.403444736181
329.0;1.5;-1.3;-0.420182709986
330.0;1.5;-1.4;-0.436881476345
331.0;1.5;-1.5;-0.453574802216
332.0;1.5;-1.6;-0.470289233005
333.0;1.5;-1.7;-0.487015594976
334.0;1.5;-1.8;-0.503732321156
335.0;1.5;-1.9;-0.520440860108
336.0;1.5;-2.0;-0.537156890955
337.0;1.6;0.0;-0.230069290445
338.0;1.6;-0.1;-0.241041269358
339.0;1.6;-0.2;-0.26020038263
340.0;1.6;-0.3;-0.279475301435
341.0;1.6;-0.4;-0.295048725034
342.0;1.6;-0.5;-0.309506770813
343.0;1.6;-0.6;-0.325262552879
344.0;1.6;-0.7;-0.341947174272
345.0;1.6;-0.8;-0.358337232707
346.0;1.6;-0.9;-0.374184403841
347.0;1.6;-1.0;-0.389989345449
348.0;1.6;-1.1;-0.406053020645
349.0;1.6;-1.2;-0.422227966273
350.0;1.6;-1.3;-0.438306442325
351.0;1.6;-1.4;-0.454290526283
352.0;1.6;-1.5;-0.470289219694
353.0;1.6;-1.6;-0.486342851642
354.0;1.6;-1.7;-0.502410180678
355.0;1.6;-1.8;-0.518453776771
356.0;1.6;-1.9;-0.534476371748
357.0;1.6;-2.0;-0.550500711613
358.0;1.7;0.0;-0.25638844567
359.0;1.7;-0.1;-0.264841203501
360.0;1.7;-0.2;-0.28487158676
361.0;1.7;-0.3;-0.305360105595
362.0;1.7;-0.4;-0.320077334257
363.0;1.7;-0.5;-0.332812315763
364.0;1.7;-0.6;-0.347625526796
365.0;1.7;-0.7;-0.364052205266
366.0;1.7;-0.8;-0.380030504358
367.0;1.7;-0.9;-0.395085645467
368.0;1.7;-1.0;-0.410046564743
369.0;1.7;-1.1;-0.425428880339
370.0;1.7;-1.2;-0.440999561015
371.0;1.7;-1.3;-0.456423360508
372.0;1.7;-1.4;-0.471704857105
373.0;1.7;-1.5;-0.487015557146
374.0;1.7;-1.6;-0.502410157459
375.0;1.7;-1.7;-0.517816822983
376.0;1.7;-1.8;-0.533182332429
377.0;1.7;-1.9;-0.548523052829
378.0;1.7;-2.0;-0.56387843677
379.0;1.8;0.0;-0.283370202416
380.0;1.8;-0.1;-0.291696419036
381.0;1.8;-0.2;-0.310575961421
382.0;1.8;-0.3;-0.330079051986
383.0;1.8;-0.4;-0.344292100913
384.0;1.8;-0.5;-0.356338901856
385.0;1.8;-0.6;-0.37038246893
386.0;1.8;-0.7;-0.386196238508
387.0;1.8;-0.8;-0.401582089522
388.0;1.8;-0.9;-0.415924835185
389.0;1.8;-1.0;-0.430137516153
390.0;1.8;-1.1;-0.444839612371
391.0;1.8;-1.2;-0.459770522121
392.0;1.8;-1.3;-0.47452667854
393.0;1.8;-1.4;-0.489110850106
394.0;1.8;-1.5;-0.503732285006
395.0;1.8;-1.6;-0.518453754019
396.0;1.8;-1.7;-0.533182331131
397.0;1.8;-1.8;-0.54785813498
398.0;1.8;-1.9;-0.562522259507
399.0;1.8;-2.0;-0.577233236475
400.0;1.9;0.0;-0.310460983416
401.0;1.9;-0.1;-0.318993238658
402.0;1.9;-0.2;-0.336672960977
403.0;1.9;-0.3;-0.354663727615
404.0;1.9;-0.4;-0.36818111184
405.0;1.9;-0.5;-0.379841943267
406.0;1.9;-0.6;-0.393309923831
407.0;1.9;-0.7;-0.408403989057
408.0;1.9;-0.8;-0.423068119669
409.0;1.9;-0.9;-0.436713964327
410.0;1.9;-1.0;-0.450243492681
411.0;1.9;-1.1;-0.464277273961
412.0;1.9;-1.2;-0.478543317395
413.0;1.9;-1.3;-0.492619998628
414.0;1.9;-1.4;-0.506511583724
415.0;1.9;-1.5;-0.520440840073
416.0;1.9;-1.6;-0.534476363215
417.0;1.9;-1.7;-0.548523063066
418.0;1.9;-1.8;-0.562522269752
419.0;1.9;-1.9;-0.576525863847
420.0;1.9;-2.0;-0.590598290976
421.0;2.0;0.0;-0.337439121723
422.0;2.0;-0.1;-0.34570227557
423.0;2.0;-0.2;-0.362435968218
424.0;2.0;-0.3;-0.379327124678
425.0;2.0;-0.4;-0.392193312319
426.0;2.0;-0.5;-0.403423076709
427.0;2.0;-0.6;-0.416261019274
428.0;2.0;-0.7;-0.430568989056
429.0;2.0;-0.8;-0.444504474535
430.0;2.0;-0.9;-0.457504022309
431.0;2.0;-1.0;-0.470382034087
432.0;2.0;-1.1;-0.483727638679
433.0;2.0;-1.2;-0.497302191892
434.0;2.0;-1.3;-0.510703894826
435.0;2.0;-1.4;-0.523919238757
436.0;2.0;-1.5;-0.537156878141
437.0;2.0;-1.6;-0.55050070857
438.0;2.0;-1.7;-0.563878450691
439.0;2.0;-1.8;-0.577233250176
440.0;2.0;-1.9;-0.590598294776
441.0;2.0;-2.0;-0.604026129732
442.0;0.0;-2.4;-0.445058109876
443.0;0.0;-2.8;-0.552732455605
444.0;0.0;-3.2;-0.660426264152
445.0;0.0;-3.6;-0.768119563935
446.0;0.0;-4.0;-0.875795444408
447.0;0.4;-2.4;-0.488659548639
448.0;0.4;-2.8;-0.585134963934
449.0;0.4;-3.2;-0.681616004848
450.0;0.4;-3.6;-0.778321730316
451.0;0.4;-4.0;-0.875751672155
452.0;0.8;-2.4;-0.530290242137
453.0;0.8;-2.8;-0.616096822361
454.0;0.8;-3.2;-0.702134805941
455.0;0.8;-3.6;-0.788830200207
456.0;0.8;-4.0;-0.875786821364
457.0;1.2;-2.4;-0.572336396501
458.0;1.2;-2.8;-0.647600290755
459.0;1.2;-3.2;-0.72351046833
460.0;1.2;-3.6;-0.799655151505
461.0;1.2;-4.0;-0.875795241386
462.0;1.6;-2.4;-0.614913949046
463.0;1.6;-2.8;-0.679970780885
464.0;1.6;-3.2;-0.745251984882
465.0;1.6;-3.6;-0.810524611501
466.0;1.6;-4.0;-0.875795306309
467.0;2.0;-2.4;-0.6582116527
468.0;2.0;-2.8;-0.712619706354
469.0;2.0;-3.2;-0.767012634255
470.0;2.0;-3.6;-0.821404194819
471.0;2.0;-4.0;-0.875795278139
472.0;2.4;0.0;-0.445058072172
473.0;2.4;-0.4;-0.488659921273
474.0;2.4;-0.8;-0.530290388658
475.0;2.4;-1.2;-0.572336412263
476.0;2.4;-1.6;-0.614913942679
477.0;2.4;-2.0;-0.658211649878
478.0;2.4;-2.4;-0.701743257018
479.0;2.4;-2.8;-0.745259799034
480.0;2.4;-3.2;-0.788771762634
481.0;2.4;-3.6;-0.832283776057
482.0;2.4;-4.0;-0.875795392633
483.0;2.8;0.0;-0.552732459854
484.0;2.8;-0.4;-0.585135286226
485.0;2.8;-0.8;-0.616096941818
486.0;2.8;-1.2;-0.647600301289
487.0;2.8;-1.6;-0.679970773708
488.0;2.8;-2.0;-0.712619702382
489.0;2.8;-2.4;-0.745259797969
490.0;2.8;-2.8;-0.7778947707
491.0;2.8;-3.2;-0.810528492457
492.0;2.8;-3.6;-0.84316213878
493.0;2.8;-4.0;-0.875795474613
494.0;3.2;0.0;-0.660426260319
495.0;3.2;-0.4;-0.681616278743
496.0;3.2;-0.8;-0.70213490503
497.0;3.2;-1.2;-0.723510471232
498.0;3.2;-1.6;-0.745251973329
499.0;3.2;-2.0;-0.767012626783
500.0;3.2;-2.4;-0.788771758154
501.0;3.2;-2.8;-0.810528489641
502.0;3.2;-3.2;-0.832284323649
503.0;3.2;-3.6;-0.854040185199
504.0;3.2;-4.0;-0.875795717723
505.0;3.6;0.0;-0.768119553738
506.0;3.6;-0.4;-0.778321976018
507.0;3.6;-0.8;-0.788830289882
508.0;3.6;-1.2;-0.799655144148
509.0;3.6;-1.6;-0.810524590881
510.0;3.6;-2.0;-0.821404179955
511.0;3.6;-2.4;-0.832283765242
512.0;3.6;-2.8;-0.843162130738
513.0;3.6;-3.2;-0.854040180227
514.0;3.6;-3.6;-0.864918302048
515.0;3.6;-4.0;-0.87579631836
516.0;4.0;0.0;-0.875795444432
517.0;4.0;-0.4;-0.875752114143
518.0;4.0;-0.8;-0.875786962388
519.0;4.0;-1.2;-0.875795253842
520.0;4.0;-1.6;-0.87579530024
521.0;4.0;-2.0;-0.875795275199
522.0;4.0;-2.4;-0.875795391899
523.0;4.0;-2.8;-0.875795474647
524.0;4.0;-3.2;-0.875795719236
525.0;4.0;-3.6;-0.875796322672
526.0;4.0;-4.0;-0.875795444558
528.0;0.0;0.1;0.000377456511725
529.0;0.0;0.2;0.000719050057446
530.0;0.0;0.3;-0.00263208897246
531.0;0.0;0.4;-0.0118616409126
532.0;0.0;0.5;-0.0249358393785
533.0;0.0;0.6;-0.0396245355403
534.0;0.0;0.7;-0.0547350289061
535.0;0.0;0.8;-0.069920454119
536.0;0.0;0.9;-0.0856038262994
537.0;0.0;1.0;-0.102452488587
538.0;0.0;1.1;-0.120603595539
539.0;0.0;1.2;-0.139803527976
540.0;0.0;1.3;-0.16002648971
541.0;0.0;1.4;-0.181663048163
542.0;0.0;1.5;-0.205056669188
543.0;0.0;1.6;-0.230069942272
544.0;0.0;1.7;-0.256387943795
545.0;0.0;1.8;-0.283369715875
546.0;0.0;1.9;-0.310461072306
547.0;0.0;2.0;-0.337439385383
549.0;0.1;0.1;0.000471868843864
550.0;0.1;0.2;0.000475653162819
551.0;0.1;0.3;-0.00694885581987
552.0;0.1;0.4;-0.021587769173
553.0;0.1;0.5;-0.0373610005028
554.0;0.1;0.6;-0.0516964676177
555.0;0.1;0.7;-0.0658752243392
556.0;0.1;0.8;-0.0807865422193
557.0;0.1;0.9;-0.0964245907565
558.0;0.1;1.0;-0.112611204646
559.0;0.1;1.1;-0.130027384298
560.0;0.1;1.2;-0.150483178091
561.0;0.1;1.3;-0.174529072594
562.0;0.1;1.4;-0.198956460278
563.0;0.1;1.5;-0.220388704328
564.0;0.1;1.6;-0.241042136685
565.0;0.1;1.7;-0.264841055493
566.0;0.1;1.8;-0.291696232752
567.0;0.1;1.9;-0.318993574314
568.0;0.1;2.0;-0.345702725926
570.0;0.2;0.1;0.000504189248268
571.0;0.2;0.2;-0.00833516448234
572.0;0.2;0.3;-0.021235870966
573.0;0.2;0.4;-0.0346505618888
574.0;0.2;0.5;-0.0481758995103
575.0;0.2;0.6;-0.0619434206991
576.0;0.2;0.7;-0.0763876993031
577.0;0.2;0.8;-0.0919956952788
578.0;0.2;0.9;-0.108511404054
579.0;0.2;1.0;-0.125648354531
580.0;0.2;1.1;-0.144097654962
581.0;0.2;1.2;-0.16498131373
582.0;0.2;1.3;-0.188215347656
583.0;0.2;1.4;-0.212347813046
584.0;0.2;1.5;-0.236294101294
585.0;0.2;1.6;-0.260201189597
586.0;0.2;1.7;-0.284871726254
587.0;0.2;1.8;-0.310576066926
588.0;0.2;1.9;-0.336673364796
589.0;0.2;2.0;-0.362436484182
591.0;0.3;0.1;-0.00698020138459
592.0;0.3;0.2;-0.021224289185
